Index: 706 | Bright Bodies: 21

Size: 30 | Area: 2276317.2 | Centroid: (39.46781 , 31.822563)
Size: 31 | Area: 1601717.5 | Centroid: (13.732299 , 42.801357)
Size: 16 | Area: 360325.06 | Centroid: (0.25696966 , 8.388452)
Size: 14 | Area: 194808.2 | Centroid: (8.74751 , 37.237385)
Size: 7 | Area: 74000.37 | Centroid: (14.968306 , 48.91999)
Size: 5 | Area: 64522.31 | Centroid: (22.353447 , 13.704163)
Size: 6 | Area: 58364.605 | Centroid: (27.544428 , 25.774826)
Size: 5 | Area: 46894.742 | Centroid: (11.417138 , 16.819527)
Size: 5 | Area: 40249.895 | Centroid: (2.3333428 , 35.771496)
Size: 7 | Area: 37227.33 | Centroid: (40.593597 , 38.919125)
Size: 4 | Area: 23073.006 | Centroid: (26.223656 , 35.597137)
Size: 2 | Area: 9447.196 | Centroid: (20.325827 , 45.999996)
Size: 1 | Area: 8867.176 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8684.143 | Centroid: (30.371017 , 29.000002)
Size: 2 | Area: 7133.491 | Centroid: (42.0 , 9.371031)
Size: 2 | Area: 6988.966 | Centroid: (47.469376 , 43.0)
Size: 1 | Area: 3651.2766 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2979.0862 | Centroid: (29.0 , 13.0)
Size: 1 | Area: 2762.3796 | Centroid: (10.0 , 27.0)
Size: 1 | Area: 2607.0571 | Centroid: (18.0 , 19.0)
Size: 1 | Area: 2573.988 | Centroid: (22.0 , 17.0)
