Index: 1038 | Bright Bodies: 19

Size: 30 | Area: 2294975.8 | Centroid: (39.678467 , 31.785357)
Size: 28 | Area: 1593877.9 | Centroid: (13.994067 , 42.67079)
Size: 15 | Area: 479840.9 | Centroid: (0.2785063 , 8.195153)
Size: 11 | Area: 187579.03 | Centroid: (8.981533 , 37.14718)
Size: 8 | Area: 101329.36 | Centroid: (15.257594 , 48.870876)
Size: 5 | Area: 63781.95 | Centroid: (22.538332 , 13.536163)
Size: 7 | Area: 60271.46 | Centroid: (27.805346 , 25.705801)
Size: 5 | Area: 46189.832 | Centroid: (11.646687 , 16.634378)
Size: 7 | Area: 38348.43 | Centroid: (40.79854 , 38.729618)
Size: 4 | Area: 37887.19 | Centroid: (2.4107676 , 35.625317)
Size: 4 | Area: 24846.066 | Centroid: (26.295126 , 35.532513)
Size: 2 | Area: 11728.12 | Centroid: (44.23079 , 22.000002)
Size: 2 | Area: 8984.852 | Centroid: (20.475256 , 46.0)
Size: 2 | Area: 8714.4795 | Centroid: (30.556412 , 29.0)
Size: 1 | Area: 4650.192 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4224.325 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3249.7466 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2714.3284 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2694.5989 | Centroid: (18.0 , 19.0)
