Index: 733 | Bright Bodies: 22

Size: 29 | Area: 2293139.8 | Centroid: (40.324497 , 31.250206)
Size: 24 | Area: 1585354.2 | Centroid: (14.559117 , 42.16809)
Size: 17 | Area: 917503.44 | Centroid: (0.37817696 , 7.78261)
Size: 9 | Area: 263807.72 | Centroid: (15.5117 , 48.866398)
Size: 13 | Area: 191842.5 | Centroid: (9.578777 , 36.55403)
Size: 6 | Area: 65932.01 | Centroid: (23.283941 , 12.998029)
Size: 6 | Area: 58439.68 | Centroid: (28.355974 , 25.112818)
Size: 6 | Area: 49557.83 | Centroid: (12.319493 , 16.118124)
Size: 5 | Area: 38191.54 | Centroid: (3.2119784 , 35.139378)
Size: 5 | Area: 34182.1 | Centroid: (41.41278 , 38.34144)
Size: 3 | Area: 19781.555 | Centroid: (26.76584 , 34.85585)
Size: 2 | Area: 12544.512 | Centroid: (6.2809668 , 49.000004)
Size: 2 | Area: 10541.297 | Centroid: (45.0 , 21.435974)
Size: 3 | Area: 10513.491 | Centroid: (43.022194 , 49.0)
Size: 2 | Area: 8628.764 | Centroid: (31.000002 , 28.496918)
Size: 2 | Area: 7357.007 | Centroid: (0.0 , 14.471316)
Size: 1 | Area: 6176.9727 | Centroid: (21.0 , 45.0)
Size: 1 | Area: 4772.555 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3665.619 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3504.089 | Centroid: (48.0 , 42.000004)
Size: 1 | Area: 3501.763 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3033.3674 | Centroid: (14.0 , 0.0)
