Index: 1034 | Bright Bodies: 20

Size: 32 | Area: 2303607.2 | Centroid: (39.809914 , 31.724443)
Size: 26 | Area: 1584968.1 | Centroid: (14.135912 , 42.556557)
Size: 15 | Area: 555385.1 | Centroid: (0.28860056 , 8.110225)
Size: 13 | Area: 192898.47 | Centroid: (9.087404 , 36.936638)
Size: 8 | Area: 147049.1 | Centroid: (15.261221 , 48.890102)
Size: 6 | Area: 65828.41 | Centroid: (22.711208 , 13.465031)
Size: 6 | Area: 57979.89 | Centroid: (27.932735 , 25.568186)
Size: 6 | Area: 48823.164 | Centroid: (11.842476 , 16.576048)
Size: 4 | Area: 37483.234 | Centroid: (2.501899 , 35.53681)
Size: 4 | Area: 31041.578 | Centroid: (41.28108 , 38.69528)
Size: 4 | Area: 24894.662 | Centroid: (26.343561 , 35.442566)
Size: 2 | Area: 11696.979 | Centroid: (44.28687 , 22.0)
Size: 3 | Area: 11238.738 | Centroid: (20.692177 , 45.722042)
Size: 2 | Area: 8618.531 | Centroid: (30.676188 , 29.0)
Size: 2 | Area: 7126.4277 | Centroid: (42.462944 , 9.0)
Size: 1 | Area: 5053.141 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3334.6045 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3297.224 | Centroid: (5.9999995 , 49.0)
Size: 1 | Area: 2729.098 | Centroid: (41.0 , 19.0)
Size: 1 | Area: 2701.0254 | Centroid: (15.000001 , 25.0)
