Index: 1851 | Bright Bodies: 20

Size: 33 | Area: 2312492.5 | Centroid: (39.91343 , 31.69966)
Size: 27 | Area: 1591430.9 | Centroid: (14.234874 , 42.555943)
Size: 15 | Area: 619691.9 | Centroid: (0.30274624 , 8.092998)
Size: 13 | Area: 195137.06 | Centroid: (9.208007 , 36.955006)
Size: 8 | Area: 157733.34 | Centroid: (15.334582 , 48.89262)
Size: 6 | Area: 66880.07 | Centroid: (22.812523 , 13.473741)
Size: 6 | Area: 58911.426 | Centroid: (28.020826 , 25.581488)
Size: 6 | Area: 49669.758 | Centroid: (11.939785 , 16.589767)
Size: 5 | Area: 40368.375 | Centroid: (2.6789267 , 35.51314)
Size: 4 | Area: 31812.006 | Centroid: (41.31867 , 38.70855)
Size: 4 | Area: 25478.648 | Centroid: (26.390188 , 35.455086)
Size: 2 | Area: 12176.384 | Centroid: (44.33588 , 22.0)
Size: 3 | Area: 11730.661 | Centroid: (20.74677 , 45.72427)
Size: 2 | Area: 7367.05 | Centroid: (42.54011 , 9.0)
Size: 1 | Area: 6641.1914 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5548.45 | Centroid: (48.000004 , 43.0)
Size: 1 | Area: 3379.415 | Centroid: (6.0 , 49.000004)
Size: 1 | Area: 3226.633 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2979.9417 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 2978.424 | Centroid: (14.999999 , 25.0)
