Index: 2017 | Bright Bodies: 20

Size: 34 | Area: 2316909.0 | Centroid: (39.933315 , 31.701792)
Size: 27 | Area: 1594250.9 | Centroid: (14.251844 , 42.558746)
Size: 15 | Area: 634360.6 | Centroid: (0.3051897 , 8.098441)
Size: 13 | Area: 195974.56 | Centroid: (9.226706 , 36.957005)
Size: 8 | Area: 158629.39 | Centroid: (15.345074 , 48.892212)
Size: 6 | Area: 67341.37 | Centroid: (22.832993 , 13.476243)
Size: 6 | Area: 59150.04 | Centroid: (28.03523 , 25.583534)
Size: 6 | Area: 49891.58 | Centroid: (11.956983 , 16.591604)
Size: 5 | Area: 40632.508 | Centroid: (2.6972754 , 35.514027)
Size: 4 | Area: 31983.018 | Centroid: (41.328007 , 38.70882)
Size: 4 | Area: 25535.168 | Centroid: (26.40191 , 35.45884)
Size: 2 | Area: 12279.754 | Centroid: (44.348904 , 21.999998)
Size: 2 | Area: 8975.164 | Centroid: (21.0 , 45.635742)
Size: 2 | Area: 7445.6807 | Centroid: (42.55701 , 9.0)
Size: 1 | Area: 6823.3867 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5615.8667 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3425.2334 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3211.9001 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3077.6133 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 3035.3352 | Centroid: (15.0 , 25.0)
