Index: 2118 | Bright Bodies: 19

Size: 27 | Area: 2294105.8 | Centroid: (39.61773 , 31.8446)
Size: 28 | Area: 1603696.8 | Centroid: (13.922819 , 42.7984)
Size: 15 | Area: 448341.3 | Centroid: (0.2797728 , 8.276225)
Size: 10 | Area: 188189.89 | Centroid: (8.924151 , 37.241848)
Size: 7 | Area: 78671.09 | Centroid: (15.340539 , 48.880188)
Size: 6 | Area: 68446.58 | Centroid: (22.522596 , 13.698831)
Size: 6 | Area: 59191.58 | Centroid: (27.697674 , 25.785334)
Size: 6 | Area: 50223.977 | Centroid: (11.621148 , 16.791805)
Size: 7 | Area: 39723.664 | Centroid: (40.887157 , 39.070522)
Size: 4 | Area: 38598.883 | Centroid: (2.3676174 , 35.713593)
Size: 4 | Area: 25655.219 | Centroid: (26.278637 , 35.633324)
Size: 2 | Area: 10117.992 | Centroid: (20.425938 , 46.0)
Size: 1 | Area: 9214.681 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8968.184 | Centroid: (30.499014 , 29.0)
Size: 2 | Area: 7092.085 | Centroid: (42.0 , 9.4032955)
Size: 1 | Area: 4581.213 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4203.411 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2969.6226 | Centroid: (15.000001 , 25.0)
Size: 1 | Area: 2895.8125 | Centroid: (30.0 , 13.0)
