Index: 1949 | Bright Bodies: 21

Size: 32 | Area: 2310466.8 | Centroid: (39.80353 , 31.77404)
Size: 26 | Area: 1591529.6 | Centroid: (14.133624 , 42.64304)
Size: 15 | Area: 552397.94 | Centroid: (0.29553077 , 8.157475)
Size: 12 | Area: 193041.75 | Centroid: (9.088541 , 37.086815)
Size: 8 | Area: 125799.1 | Centroid: (15.331886 , 48.880676)
Size: 6 | Area: 67333.45 | Centroid: (22.706308 , 13.534709)
Size: 6 | Area: 58833.582 | Centroid: (27.928062 , 25.634926)
Size: 5 | Area: 46831.32 | Centroid: (11.768418 , 16.617779)
Size: 4 | Area: 38181.652 | Centroid: (2.4913533 , 35.61545)
Size: 4 | Area: 31311.562 | Centroid: (41.278404 , 38.745007)
Size: 4 | Area: 25695.463 | Centroid: (26.344225 , 35.51737)
Size: 2 | Area: 12299.222 | Centroid: (44.28169 , 22.0)
Size: 2 | Area: 9215.43 | Centroid: (20.570951 , 46.0)
Size: 2 | Area: 9173.649 | Centroid: (30.667982 , 28.999998)
Size: 2 | Area: 7199.134 | Centroid: (42.454422 , 9.0)
Size: 2 | Area: 6074.578 | Centroid: (39.000004 , 38.478767)
Size: 1 | Area: 5477.02 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3246.0706 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3139.9724 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 3122.0823 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 2916.688 | Centroid: (6.0000005 , 49.000004)
