Index: 931 | Bright Bodies: 19

Size: 32 | Area: 2304078.0 | Centroid: (39.82973 , 31.694767)
Size: 26 | Area: 1584299.4 | Centroid: (14.152694 , 42.52083)
Size: 15 | Area: 568583.0 | Centroid: (0.2881326 , 8.085998)
Size: 14 | Area: 195305.55 | Centroid: (9.128212 , 36.90368)
Size: 8 | Area: 157813.11 | Centroid: (15.24592 , 48.89288)
Size: 7 | Area: 68403.07 | Centroid: (22.74384 , 13.379374)
Size: 6 | Area: 57920.656 | Centroid: (27.95035 , 25.53823)
Size: 6 | Area: 48778.125 | Centroid: (11.861963 , 16.547215)
Size: 4 | Area: 37285.066 | Centroid: (2.5204642 , 35.502636)
Size: 4 | Area: 31151.564 | Centroid: (41.290607 , 38.670086)
Size: 4 | Area: 24719.334 | Centroid: (26.353481 , 35.41199)
Size: 2 | Area: 11487.318 | Centroid: (44.300987 , 22.000002)
Size: 3 | Area: 11112.885 | Centroid: (20.710814 , 45.695442)
Size: 2 | Area: 8660.769 | Centroid: (30.68934 , 29.000002)
Size: 2 | Area: 7186.0396 | Centroid: (42.482082 , 9.0)
Size: 1 | Area: 4934.3145 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3615.2664 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3403.138 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2868.2146 | Centroid: (41.0 , 19.0)
