Index: 463 | Bright Bodies: 21

Size: 30 | Area: 2296571.8 | Centroid: (40.19908 , 31.354673)
Size: 27 | Area: 1587420.1 | Centroid: (14.467901 , 42.251133)
Size: 19 | Area: 836080.0 | Centroid: (0.35951224 , 7.9096546)
Size: 8 | Area: 242740.89 | Centroid: (15.316974 , 48.8868)
Size: 15 | Area: 194624.38 | Centroid: (9.470959 , 36.617428)
Size: 7 | Area: 66146.86 | Centroid: (23.161068 , 13.04615)
Size: 5 | Area: 53734.03 | Centroid: (28.275564 , 25.227182)
Size: 5 | Area: 44727.203 | Centroid: (12.243542 , 16.233206)
Size: 6 | Area: 38925.37 | Centroid: (3.0769222 , 35.160862)
Size: 5 | Area: 33489.04 | Centroid: (41.36144 , 38.37473)
Size: 2 | Area: 16660.275 | Centroid: (26.623503 , 35.0)
Size: 3 | Area: 12500.65 | Centroid: (44.72312 , 21.593546)
Size: 2 | Area: 11131.781 | Centroid: (6.2636294 , 48.999996)
Size: 2 | Area: 8573.744 | Centroid: (21.0 , 45.3411)
Size: 2 | Area: 8527.9375 | Centroid: (31.0 , 28.528515)
Size: 2 | Area: 6245.4277 | Centroid: (48.000004 , 42.47203)
Size: 2 | Area: 5973.6196 | Centroid: (0.0 , 14.507605)
Size: 1 | Area: 4335.0273 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3643.8633 | Centroid: (41.999996 , 49.0)
Size: 1 | Area: 3283.0107 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3042.4214 | Centroid: (42.0 , 19.0)
