Index: 16 | Bright Bodies: 21

Size: 30 | Area: 2288586.5 | Centroid: (40.29697 , 31.43456)
Size: 26 | Area: 1588155.8 | Centroid: (14.539011 , 42.327057)
Size: 18 | Area: 901147.94 | Centroid: (0.37241173 , 8.0378065)
Size: 8 | Area: 206885.4 | Centroid: (15.463117 , 48.89402)
Size: 14 | Area: 193062.27 | Centroid: (9.5699415 , 36.72955)
Size: 6 | Area: 64909.676 | Centroid: (23.270168 , 13.141544)
Size: 4 | Area: 52904.945 | Centroid: (28.323555 , 25.38555)
Size: 4 | Area: 44307.46 | Centroid: (12.284411 , 16.39328)
Size: 4 | Area: 35559.39 | Centroid: (3.2242894 , 35.34044)
Size: 5 | Area: 34086.16 | Centroid: (41.402397 , 38.464985)
Size: 3 | Area: 19723.967 | Centroid: (26.772635 , 35.184525)
Size: 3 | Area: 13188.031 | Centroid: (44.761917 , 21.687029)
Size: 2 | Area: 9171.463 | Centroid: (6.3216114 , 48.999996)
Size: 2 | Area: 8835.929 | Centroid: (21.0 , 45.44141)
Size: 2 | Area: 8467.547 | Centroid: (30.999998 , 28.646513)
Size: 2 | Area: 6896.3213 | Centroid: (0.0 , 14.469406)
Size: 1 | Area: 5320.227 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3451.0857 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3295.259 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 2991.0608 | Centroid: (29.999998 , 12.0)
Size: 1 | Area: 2950.946 | Centroid: (14.000001 , 0.0)
