Index: 1149 | Bright Bodies: 20

Size: 32 | Area: 2303645.8 | Centroid: (39.786926 , 31.749395)
Size: 26 | Area: 1585481.4 | Centroid: (14.115025 , 42.588512)
Size: 15 | Area: 540795.4 | Centroid: (0.28863907 , 8.130954)
Size: 13 | Area: 193414.5 | Centroid: (9.07242 , 36.967926)
Size: 8 | Area: 135756.94 | Centroid: (15.276062 , 48.886642)
Size: 6 | Area: 66170.586 | Centroid: (22.687515 , 13.491444)
Size: 6 | Area: 58126.344 | Centroid: (27.911028 , 25.595467)
Size: 5 | Area: 46267.793 | Centroid: (11.752433 , 16.579964)
Size: 4 | Area: 37726.277 | Centroid: (2.4824822 , 35.567455)
Size: 4 | Area: 30922.957 | Centroid: (41.271584 , 38.71847)
Size: 4 | Area: 24981.303 | Centroid: (26.333656 , 35.469864)
Size: 2 | Area: 11921.583 | Centroid: (44.27277 , 21.999998)
Size: 3 | Area: 11391.984 | Centroid: (20.670479 , 45.745476)
Size: 2 | Area: 8941.896 | Centroid: (30.658695 , 29.000002)
Size: 2 | Area: 7100.958 | Centroid: (42.441326 , 9.0)
Size: 1 | Area: 5130.8643 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3298.2515 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3020.3303 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2817.0615 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2810.2559 | Centroid: (14.999999 , 25.0)
