Index: 592 | Bright Bodies: 20

Size: 32 | Area: 2301346.8 | Centroid: (40.08913 , 31.455526)
Size: 27 | Area: 1583639.5 | Centroid: (14.378264 , 42.33164)
Size: 16 | Area: 753122.94 | Centroid: (0.3216229 , 7.9736705)
Size: 8 | Area: 219759.36 | Centroid: (15.324596 , 48.89292)
Size: 14 | Area: 194884.16 | Centroid: (9.363401 , 36.727818)
Size: 8 | Area: 70304.555 | Centroid: (23.038479 , 13.164155)
Size: 4 | Area: 51899.38 | Centroid: (28.24393 , 25.381409)
Size: 5 | Area: 45113.133 | Centroid: (12.147217 , 16.424604)
Size: 6 | Area: 40367.71 | Centroid: (2.9199314 , 35.359604)
Size: 6 | Area: 37067.45 | Centroid: (41.12141 , 38.43959)
Size: 4 | Area: 22895.875 | Centroid: (26.516397 , 35.275772)
Size: 4 | Area: 16045.697 | Centroid: (44.496803 , 21.593328)
Size: 2 | Area: 9054.59 | Centroid: (31.000004 , 28.634146)
Size: 2 | Area: 9013.337 | Centroid: (21.0 , 45.427395)
Size: 2 | Area: 6978.786 | Centroid: (48.000004 , 42.56233)
Size: 1 | Area: 6544.808 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4715.4966 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3301.7473 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2797.706 | Centroid: (0.0 , 13.999999)
Size: 1 | Area: 2751.8293 | Centroid: (13.999999 , 0.0)
