Index: 288 | Bright Bodies: 21

Size: 30 | Area: 2291087.2 | Centroid: (40.373547 , 31.273466)
Size: 28 | Area: 1586754.0 | Centroid: (14.6319 , 42.170624)
Size: 18 | Area: 938400.44 | Centroid: (0.41128942 , 7.757094)
Size: 9 | Area: 270989.75 | Centroid: (15.463878 , 48.856228)
Size: 14 | Area: 191553.89 | Centroid: (9.649008 , 36.508648)
Size: 6 | Area: 64489.867 | Centroid: (23.309174 , 12.961063)
Size: 6 | Area: 56469.008 | Centroid: (28.4013 , 25.07469)
Size: 6 | Area: 47910.24 | Centroid: (12.352849 , 16.083292)
Size: 5 | Area: 37245.125 | Centroid: (3.2370763 , 35.102158)
Size: 5 | Area: 32543.729 | Centroid: (41.45278 , 38.300488)
Size: 3 | Area: 19186.703 | Centroid: (26.801846 , 34.82258)
Size: 2 | Area: 12929.146 | Centroid: (6.3308473 , 49.0)
Size: 2 | Area: 10404.531 | Centroid: (45.0 , 21.379045)
Size: 2 | Area: 8618.225 | Centroid: (21.338469 , 45.000004)
Size: 2 | Area: 7878.7295 | Centroid: (0.0 , 14.45722)
Size: 2 | Area: 7715.4287 | Centroid: (31.0 , 28.467197)
Size: 2 | Area: 6842.2275 | Centroid: (43.000004 , 8.590034)
Size: 1 | Area: 4719.0522 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3569.4512 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3034.302 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3009.7595 | Centroid: (48.0 , 42.0)
