Index: 971 | Bright Bodies: 19

Size: 32 | Area: 2302744.5 | Centroid: (40.053425 , 31.519585)
Size: 27 | Area: 1586279.0 | Centroid: (14.351026 , 42.373886)
Size: 15 | Area: 721673.7 | Centroid: (0.3103546 , 7.995005)
Size: 8 | Area: 207029.3 | Centroid: (15.332777 , 48.894375)
Size: 14 | Area: 196155.9 | Centroid: (9.321959 , 36.772236)
Size: 8 | Area: 71263.74 | Centroid: (23.0041 , 13.206536)
Size: 5 | Area: 54845.92 | Centroid: (28.169975 , 25.451601)
Size: 6 | Area: 48401.965 | Centroid: (12.056669 , 16.44296)
Size: 5 | Area: 38290.758 | Centroid: (2.8030698 , 35.354343)
Size: 6 | Area: 37378.117 | Centroid: (41.092922 , 38.482845)
Size: 4 | Area: 23666.562 | Centroid: (26.47921 , 35.31293)
Size: 4 | Area: 16294.188 | Centroid: (44.463818 , 21.639204)
Size: 2 | Area: 9188.125 | Centroid: (31.000004 , 28.684155)
Size: 2 | Area: 9065.271 | Centroid: (21.000002 , 45.478863)
Size: 1 | Area: 5555.615 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4738.36 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 4424.483 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3179.15 | Centroid: (30.0 , 11.999999)
Size: 1 | Area: 2824.9675 | Centroid: (0.0 , 14.000001)
