Index: 1616 | Bright Bodies: 21

Size: 31 | Area: 2301607.2 | Centroid: (39.69345 , 31.788057)
Size: 28 | Area: 1596309.8 | Centroid: (14.013231 , 42.68622)
Size: 15 | Area: 486589.78 | Centroid: (0.28368944 , 8.179367)
Size: 12 | Area: 192089.72 | Centroid: (9.016279 , 37.13358)
Size: 8 | Area: 99673.85 | Centroid: (15.315607 , 48.865746)
Size: 5 | Area: 64572.42 | Centroid: (22.550663 , 13.55603)
Size: 6 | Area: 58308.055 | Centroid: (27.816181 , 25.663454)
Size: 5 | Area: 46651.816 | Centroid: (11.662973 , 16.65112)
Size: 4 | Area: 38269.96 | Centroid: (2.4142401 , 35.648083)
Size: 4 | Area: 30165.45 | Centroid: (41.24142 , 38.76529)
Size: 4 | Area: 25411.277 | Centroid: (26.299421 , 35.553726)
Size: 2 | Area: 12080.569 | Centroid: (44.234146 , 22.0)
Size: 2 | Area: 9393.005 | Centroid: (20.48128 , 46.0)
Size: 2 | Area: 8934.5 | Centroid: (30.569244 , 29.0)
Size: 2 | Area: 6255.293 | Centroid: (39.0 , 38.51793)
Size: 1 | Area: 4946.58 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4252.6226 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3524.3005 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2949.8235 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2836.8572 | Centroid: (30.000002 , 13.0)
Size: 1 | Area: 2768.1992 | Centroid: (18.0 , 19.0)
