Index: 779 | Bright Bodies: 19

Size: 34 | Area: 2310111.2 | Centroid: (39.891743 , 31.62572)
Size: 27 | Area: 1587161.2 | Centroid: (14.205588 , 42.467735)
Size: 16 | Area: 615290.3 | Centroid: (0.30559987 , 8.06181)
Size: 14 | Area: 194411.08 | Centroid: (9.18983 , 36.846825)
Size: 8 | Area: 177956.48 | Centroid: (15.24035 , 48.89334)
Size: 8 | Area: 70413.68 | Centroid: (22.854635 , 13.276822)
Size: 6 | Area: 57056.797 | Centroid: (27.991943 , 25.485685)
Size: 6 | Area: 48169.36 | Centroid: (11.914337 , 16.4945)
Size: 4 | Area: 36172.082 | Centroid: (2.5725818 , 35.44489)
Size: 4 | Area: 30641.057 | Centroid: (41.32505 , 38.61511)
Size: 4 | Area: 23783.28 | Centroid: (26.391443 , 35.3679)
Size: 3 | Area: 13535.318 | Centroid: (44.27495 , 21.784779)
Size: 3 | Area: 10762.484 | Centroid: (20.748926 , 45.633854)
Size: 2 | Area: 6976.7637 | Centroid: (42.543457 , 9.0)
Size: 1 | Area: 5717.6304 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 4465.6855 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4435.262 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3258.1028 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2813.8184 | Centroid: (41.0 , 19.0)
