Index: 1365 | Bright Bodies: 19

Size: 28 | Area: 2290144.5 | Centroid: (39.59727 , 31.802769)
Size: 28 | Area: 1598618.9 | Centroid: (13.883775 , 42.751873)
Size: 15 | Area: 431764.56 | Centroid: (0.27273566 , 8.240989)
Size: 10 | Area: 185888.14 | Centroid: (8.906192 , 37.200523)
Size: 7 | Area: 83909.945 | Centroid: (15.275001 , 48.887283)
Size: 6 | Area: 67275.13 | Centroid: (22.495913 , 13.658357)
Size: 6 | Area: 58600.273 | Centroid: (27.66916 , 25.752794)
Size: 6 | Area: 49447.16 | Centroid: (11.5933075 , 16.76154)
Size: 4 | Area: 38282.164 | Centroid: (2.3542044 , 35.68086)
Size: 7 | Area: 38272.457 | Centroid: (40.744217 , 38.762646)
Size: 4 | Area: 24925.9 | Centroid: (26.264597 , 35.592926)
Size: 2 | Area: 9612.317 | Centroid: (20.406723 , 46.0)
Size: 1 | Area: 9302.464 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8930.871 | Centroid: (30.474457 , 29.0)
Size: 2 | Area: 7121.5986 | Centroid: (47.60125 , 43.0)
Size: 1 | Area: 4380.5796 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3818.8384 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2725.225 | Centroid: (18.0 , 19.0)
Size: 1 | Area: 2676.3062 | Centroid: (15.000001 , 25.0)
