Index: 493 | Bright Bodies: 21

Size: 30 | Area: 2295860.0 | Centroid: (40.193897 , 31.353413)
Size: 27 | Area: 1587245.1 | Centroid: (14.463378 , 42.2502)
Size: 19 | Area: 832490.3 | Centroid: (0.35806754 , 7.90647)
Size: 8 | Area: 243130.2 | Centroid: (15.31405 , 48.886353)
Size: 15 | Area: 194796.77 | Centroid: (9.467147 , 36.615837)
Size: 7 | Area: 66096.84 | Centroid: (23.157934 , 13.045875)
Size: 5 | Area: 53539.53 | Centroid: (28.272966 , 25.227045)
Size: 5 | Area: 44669.535 | Centroid: (12.241436 , 16.232882)
Size: 6 | Area: 38896.973 | Centroid: (3.0733657 , 35.16047)
Size: 5 | Area: 33466.75 | Centroid: (41.358738 , 38.37559)
Size: 2 | Area: 16633.492 | Centroid: (26.61928 , 35.0)
Size: 4 | Area: 15240.78 | Centroid: (44.59105 , 21.488636)
Size: 2 | Area: 11091.65 | Centroid: (6.2613807 , 49.0)
Size: 2 | Area: 8581.199 | Centroid: (20.999998 , 45.340633)
Size: 2 | Area: 8535.845 | Centroid: (31.0 , 28.528036)
Size: 2 | Area: 6261.2314 | Centroid: (47.999996 , 42.470818)
Size: 2 | Area: 5911.3525 | Centroid: (0.0 , 14.508668)
Size: 1 | Area: 4308.576 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3640.6096 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3281.8323 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3003.499 | Centroid: (42.0 , 19.0)
