Index: 62 | Bright Bodies: 19

Size: 31 | Area: 2295434.0 | Centroid: (39.787598 , 31.82068)
Size: 28 | Area: 1584946.8 | Centroid: (14.090437 , 42.654667)
Size: 16 | Area: 545752.3 | Centroid: (0.28256822 , 8.27449)
Size: 14 | Area: 192693.97 | Centroid: (9.07964 , 37.105362)
Size: 6 | Area: 116731.44 | Centroid: (15.072849 , 48.93253)
Size: 6 | Area: 64464.07 | Centroid: (22.693354 , 13.491779)
Size: 7 | Area: 58896.1 | Centroid: (27.946188 , 25.65223)
Size: 6 | Area: 47233.55 | Centroid: (11.808969 , 16.596033)
Size: 4 | Area: 36606.164 | Centroid: (2.4979746 , 35.555798)
Size: 4 | Area: 29603.87 | Centroid: (41.276497 , 38.70713)
Size: 4 | Area: 24140.855 | Centroid: (26.34299 , 35.471336)
Size: 2 | Area: 11181.186 | Centroid: (44.288578 , 22.0)
Size: 3 | Area: 10630.707 | Centroid: (20.673988 , 45.73582)
Size: 2 | Area: 8340.822 | Centroid: (30.658428 , 29.0)
Size: 2 | Area: 6601.5513 | Centroid: (42.49049 , 9.0)
Size: 1 | Area: 4630.2544 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 2886.8867 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2820.6892 | Centroid: (6.0 , 48.999996)
Size: 1 | Area: 2589.7378 | Centroid: (41.0 , 20.0)
