Index: 2230 | Bright Bodies: 22

Size: 30 | Area: 2302902.2 | Centroid: (40.24794 , 31.447212)
Size: 25 | Area: 1590272.6 | Centroid: (14.498332 , 42.336933)
Size: 16 | Area: 861565.2 | Centroid: (0.35487315 , 8.016189)
Size: 7 | Area: 206040.97 | Centroid: (15.504863 , 48.8974)
Size: 13 | Area: 197534.1 | Centroid: (9.533445 , 36.765724)
Size: 8 | Area: 73548.75 | Centroid: (23.145674 , 13.188272)
Size: 5 | Area: 57933.36 | Centroid: (28.33364 , 25.347132)
Size: 4 | Area: 45813.242 | Centroid: (12.266191 , 16.433485)
Size: 5 | Area: 39633.36 | Centroid: (3.1225634 , 35.425674)
Size: 5 | Area: 36143.375 | Centroid: (41.34935 , 38.51487)
Size: 3 | Area: 21142.46 | Centroid: (26.713772 , 35.21392)
Size: 3 | Area: 14618.56 | Centroid: (44.69357 , 21.747196)
Size: 2 | Area: 9941.869 | Centroid: (21.0 , 45.491882)
Size: 2 | Area: 7072.677 | Centroid: (0.0 , 14.447086)
Size: 1 | Area: 6544.8765 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5894.714 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 5744.961 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4483.2236 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3469.5679 | Centroid: (44.0 , 49.0)
Size: 1 | Area: 3423.1938 | Centroid: (30.0 , 12.000001)
Size: 1 | Area: 3411.1062 | Centroid: (14.0 , 0.0)
Size: 1 | Area: 3274.1794 | Centroid: (42.0 , 19.0)
