Index: 1948 | Bright Bodies: 21

Size: 33 | Area: 2313752.8 | Centroid: (39.84355 , 31.74678)
Size: 26 | Area: 1590594.0 | Centroid: (14.168241 , 42.60607)
Size: 15 | Area: 574981.2 | Centroid: (0.29836893 , 8.128737)
Size: 12 | Area: 192890.16 | Centroid: (9.128119 , 36.99422)
Size: 8 | Area: 141348.58 | Centroid: (15.322555 , 48.88736)
Size: 6 | Area: 67176.72 | Centroid: (22.742357 , 13.506863)
Size: 6 | Area: 59015.047 | Centroid: (27.96169 , 25.611963)
Size: 6 | Area: 49796.5 | Centroid: (11.874328 , 16.618113)
Size: 4 | Area: 38029.625 | Centroid: (2.519174 , 35.587803)
Size: 4 | Area: 31624.16 | Centroid: (41.291786 , 38.729965)
Size: 4 | Area: 25659.611 | Centroid: (26.359074 , 35.488117)
Size: 2 | Area: 12296.169 | Centroid: (44.299026 , 22.0)
Size: 3 | Area: 11928.697 | Centroid: (20.698988 , 45.751606)
Size: 2 | Area: 7333.6797 | Centroid: (42.480473 , 9.0)
Size: 1 | Area: 6405.485 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5554.386 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3259.0103 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3106.6035 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3101.0835 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 3074.6707 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 3008.3374 | Centroid: (41.0 , 20.0)
