Index: 491 | Bright Bodies: 21

Size: 32 | Area: 2303008.5 | Centroid: (40.253418 , 31.313427)
Size: 28 | Area: 1587242.4 | Centroid: (14.532824 , 42.195507)
Size: 19 | Area: 846742.5 | Centroid: (0.4047289 , 7.824621)
Size: 8 | Area: 256859.02 | Centroid: (15.424902 , 48.873016)
Size: 15 | Area: 193788.61 | Centroid: (9.510767 , 36.5838)
Size: 7 | Area: 65109.75 | Centroid: (23.198166 , 13.009273)
Size: 6 | Area: 55140.605 | Centroid: (28.355545 , 25.137856)
Size: 6 | Area: 46117.633 | Centroid: (12.324455 , 16.138199)
Size: 7 | Area: 40444.48 | Centroid: (3.1599844 , 35.062202)
Size: 5 | Area: 32300.102 | Centroid: (41.37766 , 38.365974)
Size: 3 | Area: 18465.469 | Centroid: (26.689207 , 34.84434)
Size: 3 | Area: 12203.286 | Centroid: (44.725815 , 21.573544)
Size: 2 | Area: 11330.547 | Centroid: (6.337763 , 49.0)
Size: 2 | Area: 7839.9746 | Centroid: (31.0 , 28.53056)
Size: 2 | Area: 6849.204 | Centroid: (0.0 , 14.430907)
Size: 2 | Area: 5728.8154 | Centroid: (47.999996 , 42.481174)
Size: 1 | Area: 5217.492 | Centroid: (21.0 , 45.0)
Size: 1 | Area: 4094.441 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3971.7715 | Centroid: (43.0 , 9.000001)
Size: 1 | Area: 2973.6711 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2910.0996 | Centroid: (42.0 , 19.0)
