Index: 685 | Bright Bodies: 19

Size: 31 | Area: 2302178.2 | Centroid: (39.992966 , 31.550787)
Size: 27 | Area: 1583867.0 | Centroid: (14.301822 , 42.39144)
Size: 15 | Area: 678728.4 | Centroid: (0.30138844 , 7.9998083)
Size: 8 | Area: 201924.28 | Centroid: (15.279964 , 48.895065)
Size: 14 | Area: 195338.94 | Centroid: (9.267888 , 36.782642)
Size: 8 | Area: 70475.25 | Centroid: (22.949173 , 13.216741)
Size: 6 | Area: 56973.344 | Centroid: (28.082033 , 25.435837)
Size: 6 | Area: 48216.465 | Centroid: (12.008945 , 16.44516)
Size: 6 | Area: 37238.418 | Centroid: (41.064034 , 38.479393)
Size: 4 | Area: 35623.64 | Centroid: (2.654883 , 35.388023)
Size: 4 | Area: 23746.967 | Centroid: (26.444096 , 35.316723)
Size: 4 | Area: 16161.026 | Centroid: (44.43083 , 21.633835)
Size: 2 | Area: 8798.945 | Centroid: (31.0 , 28.674225)
Size: 2 | Area: 8705.852 | Centroid: (21.0 , 45.471786)
Size: 2 | Area: 7111.407 | Centroid: (47.999996 , 42.61294)
Size: 1 | Area: 5499.8076 | Centroid: (5.9999995 , 48.999996)
Size: 1 | Area: 4344.2104 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3206.975 | Centroid: (30.0 , 12.000001)
Size: 1 | Area: 2840.9639 | Centroid: (41.0 , 19.0)
