Index: 1706 | Bright Bodies: 21

Size: 33 | Area: 2310061.0 | Centroid: (39.838116 , 31.738056)
Size: 26 | Area: 1588359.1 | Centroid: (14.161586 , 42.591038)
Size: 15 | Area: 571482.94 | Centroid: (0.29676718 , 8.12022)
Size: 12 | Area: 191774.67 | Centroid: (9.123749 , 36.983246)
Size: 8 | Area: 141893.83 | Centroid: (15.316352 , 48.887337)
Size: 6 | Area: 66675.15 | Centroid: (22.735712 , 13.497555)
Size: 6 | Area: 58731.586 | Centroid: (27.955343 , 25.602459)
Size: 6 | Area: 49357.85 | Centroid: (11.867674 , 16.6091)
Size: 4 | Area: 37757.71 | Centroid: (2.5160058 , 35.576733)
Size: 4 | Area: 31378.191 | Centroid: (41.289856 , 38.723415)
Size: 4 | Area: 25467.494 | Centroid: (26.355963 , 35.477776)
Size: 2 | Area: 12128.076 | Centroid: (44.29699 , 22.000002)
Size: 3 | Area: 11691.15 | Centroid: (20.697598 , 45.745564)
Size: 2 | Area: 7226.369 | Centroid: (42.47749 , 9.0)
Size: 1 | Area: 6262.8145 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5403.394 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3240.6353 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3116.2192 | Centroid: (6.0000005 , 49.000004)
Size: 1 | Area: 2976.4495 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2924.739 | Centroid: (30.0 , 12.999999)
Size: 1 | Area: 2874.62 | Centroid: (41.0 , 20.0)
