Index: 2047 | Bright Bodies: 20

Size: 29 | Area: 2291410.2 | Centroid: (39.395626 , 32.01588)
Size: 28 | Area: 1605874.9 | Centroid: (13.641618 , 43.03167)
Size: 15 | Area: 327022.06 | Centroid: (0.24910653 , 8.49174)
Size: 14 | Area: 198923.08 | Centroid: (8.695097 , 37.39153)
Size: 6 | Area: 67834.03 | Centroid: (22.311625 , 13.907543)
Size: 7 | Area: 63046.004 | Centroid: (27.468624 , 25.966496)
Size: 6 | Area: 50690.82 | Centroid: (11.356616 , 17.017355)
Size: 5 | Area: 50201.453 | Centroid: (15.089946 , 49.0)
Size: 6 | Area: 43140.293 | Centroid: (2.295814 , 35.970306)
Size: 5 | Area: 34738.59 | Centroid: (40.449944 , 39.259014)
Size: 3 | Area: 21207.945 | Centroid: (25.828802 , 35.81449)
Size: 2 | Area: 11606.355 | Centroid: (44.0 , 22.349787)
Size: 2 | Area: 10047.547 | Centroid: (20.309172 , 46.000004)
Size: 2 | Area: 8525.651 | Centroid: (29.999998 , 29.394308)
Size: 2 | Area: 7926.5146 | Centroid: (41.999996 , 9.549997)
Size: 1 | Area: 4216.4487 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 4096.91 | Centroid: (47.0 , 43.0)
Size: 1 | Area: 3816.235 | Centroid: (29.0 , 13.0)
Size: 1 | Area: 3151.6475 | Centroid: (13.0 , 1.0)
Size: 1 | Area: 2846.0366 | Centroid: (10.0 , 27.000002)
