Index: 2200 | Bright Bodies: 21

Size: 32 | Area: 2313197.2 | Centroid: (39.83945 , 31.762356)
Size: 26 | Area: 1593411.6 | Centroid: (14.168159 , 42.637585)
Size: 15 | Area: 576328.25 | Centroid: (0.30019605 , 8.153518)
Size: 12 | Area: 193885.75 | Centroid: (9.116472 , 37.078278)
Size: 8 | Area: 134027.72 | Centroid: (15.337583 , 48.883137)
Size: 6 | Area: 67770.5 | Centroid: (22.744225 , 13.528588)
Size: 6 | Area: 59534.34 | Centroid: (27.960909 , 25.629541)
Size: 6 | Area: 50233.594 | Centroid: (11.874399 , 16.634293)
Size: 4 | Area: 38386.793 | Centroid: (2.518361 , 35.6095)
Size: 4 | Area: 31793.94 | Centroid: (41.29317 , 38.739147)
Size: 4 | Area: 26020.54 | Centroid: (26.3619 , 35.51195)
Size: 2 | Area: 12558.686 | Centroid: (44.300755 , 21.999998)
Size: 2 | Area: 9332.293 | Centroid: (20.59851 , 46.0)
Size: 2 | Area: 7404.4814 | Centroid: (42.48192 , 9.0)
Size: 1 | Area: 6438.693 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5668.958 | Centroid: (48.000004 , 43.0)
Size: 1 | Area: 3290.7207 | Centroid: (30.000002 , 12.999999)
Size: 1 | Area: 3231.0376 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3231.1267 | Centroid: (40.999996 , 20.0)
Size: 1 | Area: 3169.356 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 3048.9397 | Centroid: (6.0 , 49.0)
