Index: 1828 | Bright Bodies: 21

Size: 31 | Area: 2303549.5 | Centroid: (39.72702 , 31.79081)
Size: 28 | Area: 1596007.2 | Centroid: (14.052344 , 42.66598)
Size: 15 | Area: 507151.12 | Centroid: (0.28854752 , 8.164986)
Size: 12 | Area: 192629.61 | Centroid: (9.039415 , 37.117462)
Size: 8 | Area: 106369.69 | Centroid: (15.3299885 , 48.868053)
Size: 5 | Area: 64814.707 | Centroid: (22.581379 , 13.542495)
Size: 6 | Area: 58555.29 | Centroid: (27.854816 , 25.654875)
Size: 5 | Area: 46927.582 | Centroid: (11.698645 , 16.641035)
Size: 4 | Area: 38363.36 | Centroid: (2.4374995 , 35.638237)
Size: 4 | Area: 30756.836 | Centroid: (41.25285 , 38.759605)
Size: 4 | Area: 25557.184 | Centroid: (26.313883 , 35.54131)
Size: 2 | Area: 12224.308 | Centroid: (44.248417 , 22.000002)
Size: 2 | Area: 9415.047 | Centroid: (20.509872 , 46.000004)
Size: 2 | Area: 9028.9795 | Centroid: (30.602549 , 29.0)
Size: 2 | Area: 7038.1143 | Centroid: (42.400665 , 9.0)
Size: 2 | Area: 6258.26 | Centroid: (39.0 , 38.502857)
Size: 1 | Area: 5195.8774 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3441.5044 | Centroid: (41.000004 , 20.0)
Size: 1 | Area: 3070.3752 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2974.699 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 2811.4978 | Centroid: (18.0 , 19.0)
