Index: 502 | Bright Bodies: 22

Size: 31 | Area: 2293759.0 | Centroid: (40.35026 , 31.262112)
Size: 28 | Area: 1587739.6 | Centroid: (14.608303 , 42.158813)
Size: 17 | Area: 924913.9 | Centroid: (0.39638895 , 7.7352357)
Size: 9 | Area: 274281.22 | Centroid: (15.445251 , 48.856842)
Size: 14 | Area: 191952.97 | Centroid: (9.631724 , 36.50132)
Size: 6 | Area: 64381.535 | Centroid: (23.299591 , 12.957348)
Size: 6 | Area: 56813.082 | Centroid: (28.385616 , 25.069927)
Size: 6 | Area: 48048.9 | Centroid: (12.340342 , 16.078608)
Size: 5 | Area: 37154.46 | Centroid: (3.228127 , 35.098816)
Size: 5 | Area: 32692.158 | Centroid: (41.441803 , 38.29822)
Size: 3 | Area: 19261.576 | Centroid: (26.786087 , 34.82424)
Size: 2 | Area: 13101.8125 | Centroid: (6.312746 , 49.0)
Size: 2 | Area: 10337.129 | Centroid: (45.0 , 21.37178)
Size: 2 | Area: 8683.25 | Centroid: (21.3228 , 45.0)
Size: 2 | Area: 7893.018 | Centroid: (31.0 , 28.458498)
Size: 2 | Area: 7570.9062 | Centroid: (0.0 , 14.4654255)
Size: 2 | Area: 6904.865 | Centroid: (43.000004 , 8.586017)
Size: 1 | Area: 4640.414 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3497.6384 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3182.17 | Centroid: (48.0 , 42.0)
Size: 1 | Area: 3151.8167 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2833.4983 | Centroid: (44.0 , 49.000004)
