Index: 964 | Bright Bodies: 20

Size: 30 | Area: 2293596.8 | Centroid: (39.66012 , 31.757662)
Size: 28 | Area: 1592757.2 | Centroid: (13.966511 , 42.64046)
Size: 15 | Area: 467199.72 | Centroid: (0.27551466 , 8.166915)
Size: 13 | Area: 192905.06 | Centroid: (8.980812 , 37.076195)
Size: 8 | Area: 105220.98 | Centroid: (15.226627 , 48.87166)
Size: 5 | Area: 63794.75 | Centroid: (22.520498 , 13.512891)
Size: 6 | Area: 57674.88 | Centroid: (27.778885 , 25.627422)
Size: 5 | Area: 46509.875 | Centroid: (11.631484 , 16.617054)
Size: 7 | Area: 38613.465 | Centroid: (40.793976 , 38.716343)
Size: 4 | Area: 38098.445 | Centroid: (2.398603 , 35.601505)
Size: 4 | Area: 24754.572 | Centroid: (26.285889 , 35.506294)
Size: 1 | Area: 9179.636 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8963.217 | Centroid: (30.543348 , 29.000002)
Size: 2 | Area: 8856.047 | Centroid: (20.460583 , 46.0)
Size: 1 | Area: 4583.9746 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4421.2603 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3143.267 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2780.6677 | Centroid: (18.0 , 19.0)
Size: 1 | Area: 2648.5557 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2631.3164 | Centroid: (6.0 , 49.0)
