Index: 773 | Bright Bodies: 20

Size: 32 | Area: 2299869.0 | Centroid: (39.77074 , 31.716791)
Size: 27 | Area: 1585955.6 | Centroid: (14.090219 , 42.535797)
Size: 15 | Area: 531256.1 | Centroid: (0.28167182 , 8.112807)
Size: 13 | Area: 192401.64 | Centroid: (9.060201 , 36.91764)
Size: 8 | Area: 145841.4 | Centroid: (15.20614 , 48.889492)
Size: 6 | Area: 65443.6 | Centroid: (22.67352 , 13.4450655)
Size: 6 | Area: 57862.74 | Centroid: (27.89278 , 25.547047)
Size: 5 | Area: 46086.68 | Centroid: (11.734622 , 16.53037)
Size: 4 | Area: 37568.387 | Centroid: (2.476677 , 35.51093)
Size: 4 | Area: 30851.445 | Centroid: (41.269165 , 38.675922)
Size: 4 | Area: 24637.445 | Centroid: (26.327822 , 35.420635)
Size: 2 | Area: 11465.053 | Centroid: (44.272163 , 22.000002)
Size: 3 | Area: 11044.396 | Centroid: (20.67489 , 45.70943)
Size: 2 | Area: 8663.6 | Centroid: (30.640854 , 29.0)
Size: 2 | Area: 7143.8 | Centroid: (42.435944 , 9.0)
Size: 1 | Area: 4761.896 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3472.0903 | Centroid: (38.999996 , 38.0)
Size: 1 | Area: 3395.4578 | Centroid: (6.0 , 49.000004)
Size: 1 | Area: 2863.6587 | Centroid: (41.0 , 19.0)
Size: 1 | Area: 2670.1013 | Centroid: (18.0 , 19.0)
