Index: 656 | Bright Bodies: 19

Size: 32 | Area: 2302280.0 | Centroid: (39.849762 , 31.668718)
Size: 27 | Area: 1583790.4 | Centroid: (14.174502 , 42.490013)
Size: 15 | Area: 582007.7 | Centroid: (0.28568056 , 8.071415)
Size: 14 | Area: 194683.69 | Centroid: (9.144595 , 36.87009)
Size: 8 | Area: 167733.75 | Centroid: (15.220071 , 48.894657)
Size: 7 | Area: 67776.59 | Centroid: (22.765896 , 13.348421)
Size: 6 | Area: 57448.21 | Centroid: (27.969244 , 25.5045)
Size: 6 | Area: 48558.01 | Centroid: (11.882496 , 16.513577)
Size: 4 | Area: 36950.766 | Centroid: (2.5405774 , 35.464737)
Size: 4 | Area: 31171.656 | Centroid: (41.300407 , 38.63715)
Size: 4 | Area: 24363.797 | Centroid: (26.36445 , 35.381794)
Size: 3 | Area: 13912.66 | Centroid: (44.252987 , 21.795921)
Size: 3 | Area: 10881.503 | Centroid: (20.732464 , 45.661106)
Size: 2 | Area: 7122.5693 | Centroid: (42.50439 , 9.0)
Size: 1 | Area: 5766.12 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 4724.004 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4037.7783 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3421.8916 | Centroid: (38.999996 , 38.0)
Size: 1 | Area: 2949.5933 | Centroid: (41.0 , 19.0)
