Index: 1909 | Bright Bodies: 19

Size: 33 | Area: 2311283.5 | Centroid: (40.036663 , 31.628584)
Size: 28 | Area: 1595079.4 | Centroid: (14.337686 , 42.48823)
Size: 14 | Area: 705493.25 | Centroid: (0.3101568 , 8.064202)
Size: 13 | Area: 195419.45 | Centroid: (9.322646 , 36.896034)
Size: 7 | Area: 175547.28 | Centroid: (15.399598 , 48.90915)
Size: 8 | Area: 72422.31 | Centroid: (22.981197 , 13.30525)
Size: 5 | Area: 56261.043 | Centroid: (28.154104 , 25.55806)
Size: 6 | Area: 49662.78 | Centroid: (12.038651 , 16.544268)
Size: 5 | Area: 39886.9 | Centroid: (2.7868707 , 35.45727)
Size: 4 | Area: 31979.447 | Centroid: (41.38064 , 38.67173)
Size: 4 | Area: 25014.688 | Centroid: (26.464224 , 35.409298)
Size: 2 | Area: 11857.569 | Centroid: (44.42307 , 22.0)
Size: 2 | Area: 9382.279 | Centroid: (21.0 , 45.59938)
Size: 1 | Area: 7049.668 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5321.429 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4807.4575 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3988.934 | Centroid: (6.0000005 , 49.0)
Size: 1 | Area: 3074.8735 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3000.3098 | Centroid: (39.0 , 38.0)
