Index: 2161 | Bright Bodies: 21

Size: 29 | Area: 2299823.0 | Centroid: (40.196865 , 31.481024)
Size: 26 | Area: 1591679.5 | Centroid: (14.460243 , 42.37453)
Size: 15 | Area: 821832.6 | Centroid: (0.33583933 , 8.017276)
Size: 7 | Area: 202216.17 | Centroid: (15.4717865 , 48.900894)
Size: 13 | Area: 197155.92 | Centroid: (9.481334 , 36.791473)
Size: 8 | Area: 73272.19 | Centroid: (23.111057 , 13.211032)
Size: 4 | Area: 54594.438 | Centroid: (28.27688 , 25.444801)
Size: 4 | Area: 45330.81 | Centroid: (12.251177 , 16.453024)
Size: 6 | Area: 42618.613 | Centroid: (3.0041711 , 35.414173)
Size: 5 | Area: 35867.023 | Centroid: (41.326122 , 38.537495)
Size: 4 | Area: 24496.064 | Centroid: (26.578907 , 35.33242)
Size: 3 | Area: 14539.025 | Centroid: (44.65078 , 21.77052)
Size: 2 | Area: 9910.338 | Centroid: (21.000002 , 45.51474)
Size: 1 | Area: 6811.8877 | Centroid: (31.0 , 29.000002)
Size: 1 | Area: 5724.3154 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 5380.456 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4710.4375 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3684.494 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3337.2915 | Centroid: (30.0 , 12.000001)
Size: 1 | Area: 3279.6943 | Centroid: (44.0 , 48.999996)
Size: 1 | Area: 3228.5608 | Centroid: (14.0 , 0.0)
