Index: 2175 | Bright Bodies: 20

Size: 32 | Area: 2311675.8 | Centroid: (39.7647 , 31.8071)
Size: 27 | Area: 1599114.2 | Centroid: (14.0867195 , 42.695778)
Size: 15 | Area: 533542.0 | Centroid: (0.29435924 , 8.203285)
Size: 12 | Area: 193615.42 | Centroid: (9.071623 , 37.138115)
Size: 8 | Area: 106035.586 | Centroid: (15.341768 , 48.86649)
Size: 5 | Area: 64795.117 | Centroid: (22.61698 , 13.557783)
Size: 6 | Area: 58972.133 | Centroid: (27.884077 , 25.664543)
Size: 5 | Area: 46831.758 | Centroid: (11.726114 , 16.64655)
Size: 4 | Area: 38417.156 | Centroid: (2.4661798 , 35.65219)
Size: 4 | Area: 30748.719 | Centroid: (41.27076 , 38.75806)
Size: 4 | Area: 25922.55 | Centroid: (26.33539 , 35.56277)
Size: 2 | Area: 12291.901 | Centroid: (44.274757 , 21.999998)
Size: 2 | Area: 9616.773 | Centroid: (20.542469 , 46.0)
Size: 2 | Area: 9152.357 | Centroid: (30.624084 , 29.000002)
Size: 2 | Area: 7041.1147 | Centroid: (42.434975 , 9.0)
Size: 2 | Area: 6328.466 | Centroid: (39.0 , 38.52358)
Size: 1 | Area: 5289.3247 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3574.8843 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3252.24 | Centroid: (30.000002 , 13.0)
Size: 1 | Area: 3188.4895 | Centroid: (15.0 , 24.999998)
