Index: 111 | Bright Bodies: 22

Size: 31 | Area: 2296326.0 | Centroid: (40.289085 , 31.367794)
Size: 27 | Area: 1587836.2 | Centroid: (14.545759 , 42.265835)
Size: 19 | Area: 897584.4 | Centroid: (0.38168183 , 7.927036)
Size: 8 | Area: 233715.2 | Centroid: (15.393312 , 48.886322)
Size: 15 | Area: 194024.45 | Centroid: (9.558177 , 36.628654)
Size: 7 | Area: 66674.18 | Centroid: (23.21807 , 13.057151)
Size: 5 | Area: 53990.023 | Centroid: (28.31932 , 25.237144)
Size: 4 | Area: 42803.023 | Centroid: (12.29555 , 16.322803)
Size: 4 | Area: 33988.02 | Centroid: (3.2348857 , 35.284164)
Size: 5 | Area: 33454.543 | Centroid: (41.405945 , 38.376827)
Size: 3 | Area: 19153.898 | Centroid: (26.74849 , 35.144703)
Size: 3 | Area: 12766.381 | Centroid: (44.77446 , 21.581554)
Size: 2 | Area: 11103.281 | Centroid: (6.301197 , 48.999996)
Size: 2 | Area: 8468.988 | Centroid: (21.000002 , 45.359776)
Size: 2 | Area: 8180.0312 | Centroid: (31.0 , 28.544731)
Size: 2 | Area: 6967.5723 | Centroid: (0.0 , 14.490955)
Size: 2 | Area: 5819.2534 | Centroid: (48.0 , 42.492603)
Size: 1 | Area: 4573.5435 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3716.503 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3316.234 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3084.9985 | Centroid: (30.0 , 12.000001)
Size: 1 | Area: 2780.4724 | Centroid: (14.0 , 0.0)
