Index: 2195 | Bright Bodies: 19

Size: 32 | Area: 2312445.5 | Centroid: (40.04324 , 31.626328)
Size: 28 | Area: 1598238.0 | Centroid: (14.343555 , 42.492966)
Size: 15 | Area: 713075.25 | Centroid: (0.3183507 , 8.06233)
Size: 13 | Area: 197090.88 | Centroid: (9.329101 , 36.8981)
Size: 7 | Area: 176716.73 | Centroid: (15.404016 , 48.90729)
Size: 8 | Area: 73422.766 | Centroid: (22.988653 , 13.3065815)
Size: 5 | Area: 56884.062 | Centroid: (28.157452 , 25.560862)
Size: 5 | Area: 47318.19 | Centroid: (12.108383 , 16.580366)
Size: 5 | Area: 40341.043 | Centroid: (2.7928088 , 35.460552)
Size: 4 | Area: 32354.256 | Centroid: (41.381622 , 38.670074)
Size: 4 | Area: 25337.828 | Centroid: (26.464931 , 35.415783)
Size: 2 | Area: 12084.283 | Centroid: (44.42378 , 22.000002)
Size: 2 | Area: 9656.678 | Centroid: (21.0 , 45.59993)
Size: 1 | Area: 7152.9155 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5440.1167 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4938.129 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 4111.7305 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3192.3582 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3084.7964 | Centroid: (39.0 , 38.0)
