Index: 1356 | Bright Bodies: 19

Size: 28 | Area: 2283079.5 | Centroid: (39.544598 , 31.828508)
Size: 28 | Area: 1599858.2 | Centroid: (13.820947 , 42.805153)
Size: 16 | Area: 405543.75 | Centroid: (0.26546323 , 8.304648)
Size: 11 | Area: 188135.06 | Centroid: (8.850554 , 37.25005)
Size: 7 | Area: 76322.2 | Centroid: (15.259596 , 48.884842)
Size: 6 | Area: 67317.234 | Centroid: (22.462616 , 13.696234)
Size: 6 | Area: 58539.824 | Centroid: (27.619114 , 25.785456)
Size: 6 | Area: 49459.098 | Centroid: (11.551417 , 16.792595)
Size: 5 | Area: 40681.645 | Centroid: (2.368285 , 35.791798)
Size: 6 | Area: 35542.945 | Centroid: (40.764385 , 38.995937)
Size: 4 | Area: 24442.977 | Centroid: (26.247545 , 35.62493)
Size: 2 | Area: 9740.583 | Centroid: (20.370966 , 46.0)
Size: 1 | Area: 9102.384 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8762.788 | Centroid: (30.428843 , 29.000002)
Size: 2 | Area: 7075.9395 | Centroid: (47.544445 , 43.0)
Size: 2 | Area: 7068.3794 | Centroid: (42.0 , 9.390524)
Size: 1 | Area: 3995.3022 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2853.6116 | Centroid: (29.0 , 13.0)
Size: 1 | Area: 2721.556 | Centroid: (10.0 , 27.0)
