Index: 748 | Bright Bodies: 20

Size: 32 | Area: 2304469.5 | Centroid: (39.98099 , 31.56129)
Size: 27 | Area: 1584741.1 | Centroid: (14.294462 , 42.39563)
Size: 15 | Area: 671125.5 | Centroid: (0.30088487 , 8.000277)
Size: 8 | Area: 200877.38 | Centroid: (15.278642 , 48.895077)
Size: 14 | Area: 195271.36 | Centroid: (9.257927 , 36.786865)
Size: 8 | Area: 70700.45 | Centroid: (22.940376 , 13.22104)
Size: 6 | Area: 56975.273 | Centroid: (28.075716 , 25.440363)
Size: 6 | Area: 48318.484 | Centroid: (12.00141 , 16.44977)
Size: 4 | Area: 35790.613 | Centroid: (2.6466691 , 35.39333)
Size: 4 | Area: 31371.797 | Centroid: (41.359722 , 38.57564)
Size: 4 | Area: 23919.09 | Centroid: (26.435863 , 35.320923)
Size: 4 | Area: 16218.806 | Centroid: (44.42398 , 21.638702)
Size: 2 | Area: 8928.094 | Centroid: (31.0 , 28.680248)
Size: 2 | Area: 8692.762 | Centroid: (21.0 , 45.477676)
Size: 2 | Area: 7141.044 | Centroid: (48.000004 , 42.61911)
Size: 2 | Area: 7042.1367 | Centroid: (42.612396 , 9.000001)
Size: 1 | Area: 5355.2295 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3210.3633 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3063.5508 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2872.7322 | Centroid: (41.0 , 19.0)
