Index: 824 | Bright Bodies: 20

Size: 31 | Area: 2296220.8 | Centroid: (39.694363 , 31.73651)
Size: 28 | Area: 1591078.5 | Centroid: (14.001815 , 42.589027)
Size: 15 | Area: 486278.5 | Centroid: (0.2767584 , 8.140536)
Size: 13 | Area: 192851.06 | Centroid: (9.000245 , 37.02833)
Size: 8 | Area: 119808.445 | Centroid: (15.200431 , 48.878174)
Size: 5 | Area: 63405.22 | Centroid: (22.547022 , 13.469934)
Size: 6 | Area: 57788.324 | Centroid: (27.81509 , 25.589733)
Size: 5 | Area: 46344.125 | Centroid: (11.663559 , 16.577082)
Size: 4 | Area: 37939.53 | Centroid: (2.4230444 , 35.55819)
Size: 4 | Area: 30231.197 | Centroid: (41.243816 , 38.709927)
Size: 4 | Area: 24737.824 | Centroid: (26.298073 , 35.465416)
Size: 2 | Area: 11603.992 | Centroid: (44.23648 , 22.0)
Size: 3 | Area: 11192.043 | Centroid: (20.616537 , 45.748623)
Size: 2 | Area: 8721.681 | Centroid: (30.575407 , 29.0)
Size: 2 | Area: 7018.6377 | Centroid: (42.382442 , 9.0)
Size: 2 | Area: 5555.655 | Centroid: (41.0 , 19.513302)
Size: 1 | Area: 4611.7197 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3383.1562 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2929.11 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2760.9788 | Centroid: (18.0 , 19.0)
