Index: 1734 | Bright Bodies: 21

Size: 31 | Area: 2303604.2 | Centroid: (39.724136 , 31.78353)
Size: 28 | Area: 1595719.0 | Centroid: (14.047475 , 42.66007)
Size: 15 | Area: 505326.06 | Centroid: (0.28774098 , 8.164054)
Size: 12 | Area: 192270.42 | Centroid: (9.036913 , 37.11245)
Size: 8 | Area: 107257.47 | Centroid: (15.319993 , 48.8689)
Size: 5 | Area: 64755.574 | Centroid: (22.578348 , 13.53787)
Size: 6 | Area: 58453.38 | Centroid: (27.850092 , 25.65137)
Size: 5 | Area: 46814.66 | Centroid: (11.694627 , 16.637566)
Size: 4 | Area: 38264.156 | Centroid: (2.4361453 , 35.633415)
Size: 4 | Area: 30630.553 | Centroid: (41.25153 , 38.757435)
Size: 4 | Area: 25479.7 | Centroid: (26.312365 , 35.536613)
Size: 2 | Area: 12206.743 | Centroid: (44.24725 , 22.0)
Size: 2 | Area: 9322.0625 | Centroid: (20.50914 , 46.000004)
Size: 2 | Area: 9130.779 | Centroid: (30.599222 , 29.000002)
Size: 2 | Area: 7007.48 | Centroid: (42.39815 , 8.999999)
Size: 2 | Area: 6211.835 | Centroid: (39.000004 , 38.49799)
Size: 1 | Area: 5135.1704 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3390.0645 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3015.2673 | Centroid: (15.000001 , 24.999998)
Size: 1 | Area: 2925.916 | Centroid: (30.000002 , 12.999999)
Size: 1 | Area: 2796.1946 | Centroid: (18.0 , 19.0)
