Index: 1556 | Bright Bodies: 20

Size: 28 | Area: 2285913.5 | Centroid: (39.55733 , 31.81867)
Size: 28 | Area: 1600044.9 | Centroid: (13.837584 , 42.80068)
Size: 15 | Area: 410946.38 | Centroid: (0.2693677 , 8.272537)
Size: 11 | Area: 188594.56 | Centroid: (8.858928 , 37.24551)
Size: 7 | Area: 77984.75 | Centroid: (15.276883 , 48.884655)
Size: 6 | Area: 67570.18 | Centroid: (22.472046 , 13.692599)
Size: 6 | Area: 58755.703 | Centroid: (27.632364 , 25.78173)
Size: 6 | Area: 49608.59 | Centroid: (11.562315 , 16.789103)
Size: 4 | Area: 38217.42 | Centroid: (2.3312304 , 35.706596)
Size: 6 | Area: 35704.08 | Centroid: (40.77317 , 38.99171)
Size: 4 | Area: 24733.928 | Centroid: (26.252369 , 35.623806)
Size: 2 | Area: 9808.763 | Centroid: (20.37851 , 46.0)
Size: 1 | Area: 9247.071 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8833.014 | Centroid: (30.438818 , 29.000002)
Size: 2 | Area: 7151.3574 | Centroid: (47.558712 , 43.0)
Size: 2 | Area: 7062.0645 | Centroid: (41.999996 , 9.38569)
Size: 1 | Area: 3997.3945 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2821.2676 | Centroid: (29.0 , 12.999999)
Size: 1 | Area: 2731.0227 | Centroid: (10.0 , 26.999998)
Size: 1 | Area: 2682.6729 | Centroid: (18.0 , 19.0)
