Index: 900 | Bright Bodies: 19

Size: 31 | Area: 2301163.8 | Centroid: (40.03253 , 31.524435)
Size: 27 | Area: 1586054.9 | Centroid: (14.334359 , 42.37246)
Size: 15 | Area: 706504.5 | Centroid: (0.30747145 , 7.9919868)
Size: 8 | Area: 207455.42 | Centroid: (15.313596 , 48.894653)
Size: 14 | Area: 196023.72 | Centroid: (9.302969 , 36.7685)
Size: 8 | Area: 71051.65 | Centroid: (22.98606 , 13.203621)
Size: 5 | Area: 54631.016 | Centroid: (28.161049 , 25.44808)
Size: 6 | Area: 48330.918 | Centroid: (12.041167 , 16.437798)
Size: 5 | Area: 38297.68 | Centroid: (2.7841835 , 35.35036)
Size: 6 | Area: 37423.316 | Centroid: (41.080982 , 38.477367)
Size: 4 | Area: 23672.34 | Centroid: (26.465761 , 35.30808)
Size: 4 | Area: 16256.93 | Centroid: (44.451996 , 21.634144)
Size: 2 | Area: 9083.869 | Centroid: (31.0 , 28.678564)
Size: 2 | Area: 8961.285 | Centroid: (21.000002 , 45.47073)
Size: 2 | Area: 7172.498 | Centroid: (48.0 , 42.610767)
Size: 1 | Area: 5574.7715 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4620.9976 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3183.0854 | Centroid: (30.0 , 11.999999)
Size: 1 | Area: 2834.2998 | Centroid: (41.0 , 19.0)
