Index: 909 | Bright Bodies: 20

Size: 28 | Area: 2276751.5 | Centroid: (39.510967 , 31.795168)
Size: 28 | Area: 1596024.6 | Centroid: (13.779877 , 42.761955)
Size: 15 | Area: 382338.9 | Centroid: (0.2480891 , 8.319626)
Size: 12 | Area: 189621.69 | Centroid: (8.81504 , 37.199333)
Size: 8 | Area: 81671.09 | Centroid: (15.090753 , 48.893185)
Size: 5 | Area: 64562.477 | Centroid: (22.375135 , 13.688034)
Size: 6 | Area: 58338.105 | Centroid: (27.584211 , 25.75859)
Size: 5 | Area: 46853.676 | Centroid: (11.444465 , 16.807)
Size: 4 | Area: 37939.406 | Centroid: (2.308585 , 35.67447)
Size: 7 | Area: 37559.652 | Centroid: (40.62399 , 38.904285)
Size: 4 | Area: 23822.438 | Centroid: (26.236164 , 35.5865)
Size: 2 | Area: 9469.248 | Centroid: (20.350328 , 46.0)
Size: 1 | Area: 9144.901 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8837.942 | Centroid: (30.402033 , 29.0)
Size: 2 | Area: 7046.885 | Centroid: (47.51249 , 42.999996)
Size: 1 | Area: 4535.5757 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3715.3198 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2810.5881 | Centroid: (29.0 , 13.0)
Size: 1 | Area: 2735.5703 | Centroid: (10.0 , 27.0)
Size: 1 | Area: 2690.2952 | Centroid: (18.0 , 19.0)
