Index,Body of Size Rank 1 Area,Body of Size Rank 2 Area,Body of Size Rank 3 Area,Body of Size Rank 4 Area,Body of Size Rank 5 Area
476,2287228.5,1584763.0,977006.8,312219.16,191718.28
477,2292112.8,1585069.9,983460.1,319216.47,191631.3
478,2292077.8,1587629.5,992320.6,331723.5,191378.75
479,2292094.5,1587039.2,996281.3,341628.16,194142.25
480,2293044.8,1588586.1,1001289.8,344306.47,193936.67
481,2293213.2,1592212.8,1007582.94,352493.6,194063.5
482,2293161.0,1592024.0,1010376.8,357617.7,191482.16
483,2293643.2,1591795.1,1014508.0,363901.03,191808.83
484,2293691.8,1591139.9,1017155.5,373642.88,189379.28
485,2294308.0,1590934.0,1019024.2,374511.22,189608.61
486,2297338.8,1590406.0,1027062.9,383787.28,190013.5
487,2301044.8,1589267.9,1030699.56,386144.8,190344.75
488,2305018.2,1588658.9,1032890.4,388356.12,190570.94
489,2304475.8,1581790.5,1036873.06,389228.16,187890.92
490,2304172.0,1581370.6,1040697.4,389107.44,187920.52
491,2303008.5,1587242.4,846742.5,256859.02,193788.61
492,2296247.2,1583517.2,817977.5,236713.14,194838.47
493,2295860.0,1587245.1,832490.3,243130.2,194796.77
494,2298926.5,1587621.8,850908.9,243714.98,194746.66
495,2298809.5,1587670.4,858812.0,248800.92,194696.38
496,2298597.2,1587544.6,869607.3,249734.34,194702.14
497,2298042.5,1590225.8,871974.7,255932.69,194604.67
498,2296546.8,1589840.0,894487.25,260906.08,194511.38
499,2295895.0,1589992.6,900222.0,261562.47,191704.84
500,2295550.0,1587243.9,904637.94,268160.22,191863.39
501,2297030.2,1587905.8,924409.5,269309.2,191871.94
502,2293759.0,1587739.6,924913.9,274281.22,191952.97
503,2300810.0,1580438.2,672144.6,200117.5,194593.16
504,2300519.2,1580459.0,681389.8,201814.95,194557.56
505,2300921.2,1583111.4,682525.44,203277.58,194609.33
506,2300760.5,1583296.1,695148.4,207208.48,194567.36
507,2300644.5,1583374.6,708063.06,209118.0,194659.1
508,2300378.2,1583328.6,709670.5,210889.81,194626.39
509,2300491.5,1583237.2,707973.2,213944.11,194673.28
510,2298926.5,1583310.6,716957.25,209743.22,194724.05
511,2300158.5,1583312.8,722403.06,214295.78,194682.98
512,2299494.0,1583533.6,726419.5,216473.02,194765.56
513,2298896.8,1583456.6,742023.94,218269.64,194666.4
514,2300485.8,1583598.9,746415.56,220352.6,194725.94
515,2300236.0,1583771.2,761424.25,222096.88,194660.22
516,2301031.8,1583701.0,759936.7,224923.42,197473.88
517,2300077.2,1583573.6,768164.94,223731.42,194723.5
518,2303355.2,1583637.0,767792.56,225067.66,194750.3
519,2300902.2,1583616.8,772269.3,226019.78,194776.17
520,2300492.2,1583434.9,770634.44,225452.95,194792.64
521,2300819.5,1583471.5,772906.0,225764.47,194835.42
522,2302940.5,1583878.2,785379.44,228292.75,194763.47
523,2302837.0,1583435.8,785867.44,228410.89,194806.45
524,2298600.5,1583913.2,792149.7,233025.22,197549.14
525,2296540.5,1584585.6,809362.44,230980.17,194672.47
526,2297275.2,1585223.2,817646.94,236432.97,197419.83
527,2297041.0,1584697.5,814085.6,235289.52,197473.05
528,2294826.5,1584889.9,814589.44,236922.75,197503.31
529,2296787.2,1584461.8,812687.4,233910.75,197395.17
530,2311422.0,1592920.2,776061.4,220729.97,193875.98
531,2292718.5,1586785.1,867535.7,237438.42,194494.58
532,2291171.2,1587127.6,853344.44,246865.12,197350.27
533,2295318.8,1586748.6,852004.9,247124.5,197370.14
534,2292090.0,1586851.8,858584.8,246762.8,197245.78
535,2292193.5,1587028.0,856371.1,250975.92,197371.36
536,2291881.8,1587290.6,876781.94,249597.84,197184.84
537,2293453.0,1586918.6,873391.9,252908.5,197315.64
538,2293553.2,1587287.2,875792.4,253907.02,197189.06
539,2293567.8,1586635.6,871340.4,253476.88,197238.3
540,2294465.5,1584761.6,875584.2,256804.88,197234.16
541,2292810.2,1586742.8,880500.75,251894.33,197160.56
542,2292346.0,1586757.1,881064.0,253798.47,197113.03
543,2291818.2,1587379.2,886448.2,249251.6,194306.31
544,2295723.5,1587086.4,904834.4,256326.56,194209.56
545,2295114.8,1589700.9,894624.9,258999.6,197016.69
546,2294455.2,1587174.0,894052.06,255417.9,197068.11
547,2293838.8,1587024.2,894210.1,260810.1,194173.94
548,2295340.8,1586883.9,905559.75,256946.75,194090.5
549,2293857.5,1589254.4,905186.7,259917.08,196821.92
550,2292647.5,1589778.5,907336.7,260732.06,196884.8
551,2293766.0,1589897.4,908552.44,261872.62,194007.94
552,2294187.8,1586989.4,905836.25,262944.78,193995.48
553,2292099.8,1588785.0,921108.7,263265.1,193858.45
554,2293540.8,1588831.0,921161.1,268429.38,193737.34
555,2294440.2,1588486.6,924854.75,269369.9,188188.23
556,2293873.2,1588392.0,928905.06,270215.7,188177.47
557,2294263.2,1585898.8,927759.25,273908.25,191119.25
558,2294395.8,1587613.4,934412.6,274919.06,188277.2
559,2294733.8,1587785.5,940134.94,271840.88,188378.19
560,2294743.0,1588894.5,949733.25,276957.1,188486.97
561,2294492.5,1586715.1,947729.9,282780.44,188491.8
562,2294820.2,1589469.0,953822.1,287937.56,188417.97
563,2294816.2,1588454.8,968610.56,283736.06,188481.66
564,2294795.2,1587510.5,977036.94,287786.88,191463.97
565,2291776.5,1587662.9,974970.4,294211.1,191415.47
566,2291436.8,1586948.5,978742.0,298518.75,191521.1
567,2291604.5,1587616.6,979070.94,298909.44,191483.12
568,2291541.5,1586922.6,986798.4,301595.4,191634.55
569,2291457.0,1586015.4,993316.25,309097.16,188700.48
570,2291251.2,1590012.4,991130.5,317825.9,191567.58
571,2291460.2,1589810.4,1000517.94,315268.66,188838.1
572,2291390.5,1590103.1,1007310.06,314490.9,189009.28
573,2291450.0,1590685.0,1007117.8,324811.72,188940.03
574,2291570.0,1590706.9,1009411.44,325727.25,188887.7
575,2291453.0,1593732.1,1010771.75,330934.1,188916.98
576,2291485.8,1594032.9,1011527.75,335317.72,188778.33
577,2307891.8,1587599.9,710000.9,212818.25,194475.64
578,2300781.2,1580291.4,675800.44,199390.02,194827.23
579,2301497.0,1583041.0,683045.1,204916.19,194842.33
580,2300861.8,1583107.9,693229.44,206342.03,194822.56
581,2300918.2,1583068.1,702456.2,207143.06,194879.61
582,2302536.2,1583204.0,712227.1,210801.36,194884.28
583,2300521.8,1583132.0,714563.8,213631.58,194951.0
584,2302199.0,1583325.8,731286.94,212913.55,194837.97
585,2300331.5,1583266.4,728710.9,216129.05,194887.48
586,2300894.5,1583237.8,727173.06,216379.52,194795.27
587,2299960.2,1583310.1,731732.4,215608.0,194842.14
588,2302591.5,1583288.1,737430.56,218790.33,194912.9
589,2301949.2,1583589.0,754107.6,221102.52,194773.62
590,2301566.5,1583479.6,749207.9,219581.23,194853.44
591,2301752.0,1583493.6,747330.4,219759.11,194733.08
592,2301346.8,1583639.5,753122.94,219759.36,194884.16
593,2301607.0,1583554.4,753797.8,222696.08,194808.47
594,2301620.8,1583587.8,752583.6,220361.69,194934.66
595,2301225.8,1583542.1,755998.8,220491.31,194911.27
596,2301283.2,1583559.4,752137.75,221166.05,194877.31
597,2301492.5,1583415.4,737370.6,218865.0,194971.61
598,2301034.2,1583830.8,756139.4,219837.98,194808.23
599,2301136.5,1583451.4,748086.3,218871.38,194959.88
600,2299259.5,1583367.2,743442.8,221208.38,194844.22
601,2300993.2,1583473.4,744320.94,218435.53,194889.9
602,2301267.0,1583434.6,742711.4,216448.05,194886.45
603,2298915.0,1583385.0,742164.5,217591.34,194870.56
604,2299313.8,1583237.2,736445.4,217708.02,194948.66
605,2299340.2,1583452.2,741492.06,218574.75,194936.83
606,2298850.0,1583287.1,742379.8,218345.69,194933.62
607,2300856.0,1583352.9,753603.0,221313.4,194955.33
608,2301016.5,1583384.0,765591.44,222365.55,194939.77
609,2302698.5,1583486.5,784116.1,227993.3,194934.23
610,2297757.5,1584386.2,802954.25,233606.42,197650.31
611,2297458.2,1585083.5,814956.6,234869.89,194842.97
612,2297593.0,1584038.0,828416.7,238142.4,197650.03
613,2297483.5,1583485.1,825460.0,238052.9,197576.97
614,2297888.8,1583159.5,824823.6,237370.73,197692.97
615,2297655.5,1586028.2,824389.2,236916.94,194865.06
616,2297687.0,1585070.2,819702.56,236246.58,194917.62
617,2298299.5,1585074.5,812809.8,235847.45,197755.36
618,2297730.0,1584144.5,798989.25,230745.14,195037.5
619,2303275.0,1583721.4,789708.3,229805.66,195218.72
620,2303829.2,1583943.0,782768.56,229312.88,194950.98
621,2303804.2,1583783.8,777367.44,226193.92,195144.8
622,2303488.8,1584002.2,780747.6,226969.53,195033.83
623,2303843.2,1583609.5,776058.0,227264.81,195183.17
624,2301424.5,1583661.0,767787.5,224133.08,195126.69
625,2306299.0,1583720.9,646217.9,194822.4,182871.7
626,2305064.8,1580636.5,660272.25,195126.25,192022.81
627,2302865.0,1580551.6,662118.4,195099.12,192087.05
628,2304429.8,1580306.8,651253.9,195882.84,195199.95
629,2302183.8,1580603.0,657988.5,197485.03,195064.48
630,2299887.2,1580408.0,670352.6,200670.08,195123.61
631,2301303.2,1583326.0,684927.25,200764.52,195087.44
632,2301231.5,1583225.5,682027.06,203724.44,195137.56
633,2299934.5,1580447.4,668876.94,201664.92,195199.31
634,2300419.5,1580496.9,669147.4,202141.62,195118.1
635,2303225.2,1580579.8,660638.6,195134.08,193445.27
636,2304624.5,1580502.2,660341.2,195517.84,195103.81
637,2305122.2,1580740.5,673218.56,195112.16,190655.25
638,2306648.5,1580665.0,657668.75,195129.84,190243.84
639,2306146.5,1583135.0,639787.25,195140.92,189518.89
640,2306231.5,1583288.5,634085.56,195099.66,187074.36
641,2305700.8,1583165.4,632773.1,195023.62,189844.2
642,2305265.2,1583544.6,630325.4,195132.33,183443.64
643,2306742.2,1583858.9,638243.5,194938.19,183981.8
644,2306243.0,1583304.1,624553.94,195194.64,184618.94
645,2305673.8,1583518.8,625410.0,195006.58,182887.5
646,2306082.8,1583318.9,626074.94,195050.19,184127.94
647,2304745.2,1583536.6,622216.5,194998.48,182716.22
648,2304274.2,1583704.6,625947.0,194981.58,179250.44
649,2303306.2,1583704.1,611241.25,194986.86,178611.7
650,2304035.0,1583621.1,613576.25,194849.34,178414.16
651,2303524.0,1583459.9,606005.75,194879.3,178215.73
652,2303627.5,1583573.9,605608.4,194843.75,177525.28
653,2302314.0,1583890.9,602867.7,194798.28,171428.6
654,2303799.8,1583622.6,596107.94,194827.83,173618.19
655,2302817.5,1583762.2,587865.75,194755.16,170022.81
656,2302280.0,1583790.4,582007.7,194683.69,167733.75
657,2302206.8,1581147.5,577997.9,194645.72,165370.02
658,2302585.0,1581356.5,578805.5,194532.53,162749.81
659,2301274.5,1581473.8,570140.4,194486.17,159481.75
660,2301069.2,1581215.2,559901.44,194435.05,158738.9
661,2300273.0,1584050.5,547200.2,191801.66,153420.03
662,2299613.0,1581856.9,533368.6,194406.97,144512.28
663,2298671.2,1584756.2,522780.16,191827.98,140591.72
664,2297973.5,1585197.4,509102.1,191952.38,134276.69
665,2298320.2,1585319.6,510737.66,191951.53,133626.06
666,2295879.5,1585451.1,512596.84,192151.78,130358.95
667,2297961.5,1585862.6,505241.28,192046.84,128461.695
668,2294597.2,1588609.6,492551.84,192131.67,125070.94
669,2289430.8,1589689.6,482454.5,192219.48,116302.27
670,2288656.0,1590164.0,470221.47,192160.45,113686.44
671,2289094.2,1590762.0,465520.22,189669.4,105802.66
672,2309338.2,1591666.6,781698.8,223542.38,194428.4
673,2297597.2,1586308.0,811950.94,234662.98,194936.0
674,2297731.2,1585654.1,800381.5,232553.56,194995.72
675,2303617.0,1584734.0,785288.56,228810.12,195044.17
676,2301295.8,1584318.2,764380.1,222648.67,195148.48
677,2301761.5,1584266.9,756703.7,220916.23,195207.52
678,2302190.5,1583900.5,740808.56,222279.69,195218.55
679,2301858.0,1584305.8,750379.06,216053.56,195285.08
680,2302154.5,1584181.1,740619.4,217389.77,195252.55
681,2302630.8,1584203.5,729388.5,216538.9,195242.45
682,2302644.5,1584095.0,724687.3,214345.25,195295.73
683,2300636.5,1584057.2,711054.3,208534.61,195386.44
684,2300823.5,1584096.8,697419.44,203828.58,195375.45
685,2302178.2,1583867.0,678728.4,201924.28,195338.94
686,2307543.2,1583933.4,653284.9,195321.27,191293.66
687,2306863.8,1583949.6,628139.06,195227.52,184958.64
688,2303760.5,1584101.2,617043.06,195276.88,179624.38
689,2306149.0,1584040.6,611277.25,195205.0,181225.19
690,2303537.5,1584372.4,600693.06,195137.47,171521.56
691,2302929.5,1581513.8,578086.6,195103.48,167466.52
692,2302625.2,1581693.1,568921.44,195064.61,161848.55
693,2301241.5,1584702.5,551657.3,192269.77,150988.11
694,2300195.0,1584957.2,535358.2,194999.67,144124.8
695,2298373.2,1585849.4,505953.8,192598.69,131073.83
696,2295049.0,1589461.9,487367.0,192723.14,118366.45
697,2289169.8,1589938.1,475622.8,192753.95,114061.44
698,2289194.5,1590587.5,471300.8,192657.0,110134.63
699,2288897.0,1591132.8,455247.12,190089.56,103855.56
700,2285856.0,1592019.9,434637.8,189927.69,101584.41
701,2285616.0,1595335.1,430933.53,189917.88,97924.13
702,2284266.8,1595690.4,414302.16,187150.36,90608.65
703,2280962.0,1596953.0,393472.44,189510.62,86107.89
704,2277852.0,1598487.0,377164.66,192104.38,77242.7
705,2276894.8,1598056.2,368017.3,192218.0,75880.664
706,2276317.2,1601717.5,360325.06,194808.2,74000.37
707,2275723.8,1598958.2,347318.1,195027.7,67514.414
708,2316279.5,1591782.6,752724.7,216455.4,193992.19
709,2297320.8,1585471.9,808527.56,230584.66,195490.75
710,2300864.5,1584631.8,777233.2,225952.25,195617.17
711,2299596.2,1584480.4,732171.06,215074.45,195734.48
712,2300082.2,1584398.5,714201.25,209920.81,195660.72
713,2301737.0,1584099.1,680256.44,203014.5,195715.06
714,2305282.2,1581383.6,662130.94,195708.28,194636.77
715,2306749.0,1584099.9,636663.2,195693.78,187585.7
716,2304608.5,1584306.8,617383.4,195590.72,180722.02
717,2303358.5,1584458.9,594829.0,195441.9,172634.88
718,2301491.0,1582072.2,562354.4,195247.45,158635.88
719,2299840.8,1584961.9,533010.6,192508.69,145791.95
720,2313650.2,1588668.2,632797.44,194527.55,186350.62
721,2302825.2,1584363.1,680333.94,206834.3,195685.06
722,2305666.8,1584624.9,668313.9,195419.12,194306.44
723,2305238.0,1581607.1,658865.9,195606.83,193334.72
724,2307106.0,1584354.4,623143.0,195546.39,183880.03
725,2303958.8,1584488.2,609299.9,195519.56,179046.47
726,2303110.2,1584788.4,585381.8,195366.52,173722.95
727,2303073.0,1584789.9,586414.56,195299.44,168710.27
728,2302527.0,1582375.1,576599.0,195159.73,161346.2
729,2302261.2,1582676.4,565169.25,195062.69,157479.78
730,2301920.0,1586368.8,543008.3,192190.75,141797.44
731,2315101.8,1593226.1,727774.8,205880.31,194443.95
732,2294509.8,1586661.0,929658.8,271536.53,189009.38
733,2293139.8,1585354.2,917503.44,263807.72,191842.5
734,2293355.5,1588532.9,903271.9,268391.06,194740.39
735,2291424.5,1588728.5,900766.3,253682.86,191919.9
736,2296952.0,1588151.5,882322.9,249281.86,194822.56
737,2294614.0,1587061.9,855887.25,244804.81,195075.5
738,2294942.2,1588268.6,856102.44,246733.84,194975.52
739,2298311.8,1587566.4,837806.5,243212.11,197856.9
740,2297055.0,1585910.9,835856.75,234693.22,195161.22
741,2298149.2,1586865.2,809759.9,233405.66,195172.02
742,2301052.2,1586166.6,786263.7,226987.22,195344.12
743,2301705.2,1585565.5,759887.94,221243.42,195374.58
744,2302061.0,1585446.8,739553.44,217327.81,195386.8
745,2301700.8,1585260.1,737219.8,211289.38,195386.55
746,2300314.5,1584941.2,704289.5,210969.02,195392.48
747,2300166.5,1584974.0,693771.5,204070.3,195320.44
748,2304469.5,1584741.1,671125.5,200877.38,195271.36
749,2306727.5,1584896.4,629834.1,195194.19,187241.03
750,2306099.0,1585551.1,622717.56,194992.28,177073.2
751,2304367.0,1585130.9,605677.56,195071.75,173404.02
752,2303151.5,1582779.9,580464.5,194916.27,165415.52
753,2301349.2,1582696.5,549256.4,192077.58,154269.64
754,2300576.0,1586131.2,528775.0,194811.61,140860.84
755,2302179.2,1588591.8,924381.7,277338.44,190515.77
756,2296722.2,1586826.0,970075.0,286536.34,191941.42
757,2296519.0,1588550.4,952007.5,280072.53,188978.6
758,2296539.0,1586295.2,941983.06,274317.66,188862.39
759,2295599.0,1587141.8,929657.94,263634.94,191621.38
760,2295329.2,1589283.6,900846.3,251625.27,191817.1
761,2295330.5,1587571.8,863975.94,245282.72,194976.64
762,2295579.0,1587684.5,847118.94,244897.22,194854.42
763,2298399.2,1585572.9,826305.1,237853.58,195095.5
764,2297875.8,1587267.4,814283.2,232613.23,195078.48
765,2298505.5,1585937.8,781085.3,223896.48,195328.55
766,2302189.0,1585449.2,736122.44,216017.08,195586.64
767,2300336.8,1585315.2,710463.75,208556.11,195566.2
768,2300759.5,1585274.6,693110.56,202451.44,195583.33
769,2304124.0,1584974.2,665402.44,195513.86,195488.89
770,2309027.2,1585180.5,628930.56,195450.4,186429.95
771,2303206.8,1583138.9,590530.94,195208.34,166777.28
772,2301108.0,1583086.9,559013.75,195046.39,156262.23
773,2299869.0,1585955.6,531256.1,192401.64,145841.4
774,2299301.5,1583811.0,516668.75,192441.94,134688.34
775,2295972.8,1587588.6,498455.62,192595.4,121104.39
776,2289851.8,1592169.6,462929.47,192605.72,105651.055
777,2286627.5,1593500.6,434198.22,189802.2,99427.78
778,2283823.2,1596992.5,416395.62,187049.48,91449.5
779,2310111.2,1587161.2,615290.3,194411.08,177956.48
780,2304052.2,1585412.6,611564.3,195445.84,178195.9
781,2302449.8,1583125.0,574923.25,195203.48,161962.84
782,2300806.5,1585839.4,539595.2,192402.77,148807.33
783,2298618.8,1583957.2,511498.22,192698.25,131626.88
784,2292633.0,1590801.6,481640.34,192641.31,115839.24
785,2290167.2,1592295.4,460419.62,190090.97,103996.23
786,2285538.0,1593874.9,427228.88,187120.6,98421.6
787,2282687.0,1600606.8,398897.0,189588.98,85658.76
788,2277922.2,1598774.0,383015.28,192056.31,78293.04
789,2277292.8,1600069.4,360590.12,194742.69,73604.445
790,2275268.0,1600799.0,333315.0,195276.08,65131.387
791,2316241.8,1594020.6,662022.4,193753.73,188785.9
792,2305038.8,1585188.4,672601.1,199350.27,195730.42
793,2306864.8,1585236.5,623327.7,195638.9,183627.88
794,2303652.8,1582979.1,587972.9,195414.12,169615.42
795,2302117.5,1583417.8,551873.56,192437.7,151618.31
796,2298795.0,1587239.6,499271.5,192674.42,124642.52
797,2290550.8,1591679.4,474633.25,192731.9,111000.98
798,2287542.2,1593129.1,447662.8,190084.14,99932.445
799,2286465.0,1596481.0,421060.56,187208.67,92040.67
800,2276040.0,1598927.9,383560.56,189571.48,80437.234
801,2277144.5,1600875.6,358016.22,194813.45,73236.19
802,2274577.2,1601203.9,333689.8,195359.72,64297.87
803,2316388.2,1591231.6,631919.6,193865.48,184032.98
804,2305142.5,1585673.2,621936.4,195566.72,179715.14
805,2302076.0,1583519.6,573207.4,195393.98,160898.75
806,2299809.2,1586196.0,526816.1,195196.1,142235.64
807,2292674.8,1590518.5,492211.62,192917.69,119184.84
808,2289299.2,1592786.0,456678.16,190123.7,102763.75
809,2283121.0,1597561.5,409297.8,189724.19,89662.94
810,2277932.5,1598614.4,380772.94,192098.14,78679.11
811,2277104.5,1600211.2,355444.28,194900.64,72119.47
812,2275748.2,1599045.6,327389.5,195405.2,64177.305
813,2280017.0,1596872.5,293596.44,195637.38,65758.95
814,2284312.8,1597310.8,267654.7,193349.1,68357.03
815,2314547.2,1587857.2,647395.9,195011.9,179188.6
816,2310945.0,1585946.0,649810.2,195176.83,188320.05
817,2305412.0,1585651.0,618359.2,195728.25,181515.61
818,2304697.5,1585793.0,605276.9,195672.28,176430.58
819,2302161.5,1583634.9,588509.56,195604.14,168489.98
820,2303164.8,1583826.9,575683.9,195473.36,161535.02
821,2301580.2,1583632.6,545596.0,192865.4,150321.28
822,2299717.5,1586929.2,518320.47,195416.16,138122.45
823,2299946.0,1587638.5,505660.3,195394.56,132159.47
824,2296220.8,1591078.5,486278.5,192851.06,119808.445
825,2290685.8,1592763.2,464406.38,192941.81,105712.59
826,2310467.5,1592804.4,782311.0,219763.61,195224.28
827,2297405.0,1587615.9,813456.06,227336.42,195837.8
828,2299170.0,1587181.6,790257.7,223439.53,195853.56
829,2302823.8,1586213.6,734793.06,215225.19,195851.8
830,2303105.2,1585997.2,709205.94,209033.39,195841.88
831,2301432.5,1585758.9,683234.6,204109.81,195846.0
832,2305804.5,1585881.5,682309.0,203830.11,195713.75
833,2307122.0,1585856.6,661895.06,195668.81,186005.58
834,2310202.8,1585871.9,626449.5,195560.89,183002.39
835,2306064.0,1586100.4,610037.44,195523.84,175987.61
836,2303414.0,1583553.9,582057.56,195394.69,168498.05
837,2301768.5,1584025.0,567440.56,195251.03,155773.9
838,2300650.0,1586671.4,541928.6,192465.98,144585.77
839,2299552.8,1586782.1,524689.0,195284.17,140396.62
840,2298580.0,1584974.4,502330.78,192644.77,125314.39
841,2292927.2,1591868.4,476255.25,192656.16,113323.36
842,2292122.5,1593086.0,455473.06,192513.44,106115.28
843,2288207.5,1594203.1,443973.88,189925.45,99688.97
844,2283654.5,1594552.1,420758.28,187119.38,95172.61
845,2277689.0,1596165.8,392081.75,189491.83,86795.56
846,2278974.8,1598484.4,371273.75,192128.66,78401.95
847,2278637.5,1600400.9,361074.0,194641.0,72926.83
848,2275888.0,1600678.6,346240.9,195013.4,65859.086
849,2278089.0,1597665.4,319089.4,195394.7,64015.36
850,2311573.8,1596339.1,566606.0,192162.97,157849.89
851,2304041.0,1583568.6,590562.3,195397.89,169468.8
852,2302288.8,1583807.2,562348.75,192551.42,157098.77
853,2300225.8,1587229.0,520534.97,192477.52,135233.23
854,2293185.5,1591635.4,481360.94,192668.6,116399.0
855,2290286.5,1593071.8,457253.56,192579.4,105903.08
856,2287459.0,1593927.2,442272.53,189933.55,97520.44
857,2285339.5,1598473.5,417750.75,186983.23,87832.22
858,2282462.2,1597408.0,397178.94,189474.38,84362.51
859,2279652.0,1598517.4,372936.94,192081.47,77720.99
860,2278932.8,1595778.5,358650.16,194775.27,73663.39
861,2277672.8,1598829.9,330374.2,195315.22,64065.117
862,2318281.5,1601215.4,789433.8,220112.25,192573.7
863,2295508.5,1586937.8,861057.4,239845.34,192434.3
864,2298617.2,1586160.1,826313.25,234471.12,195431.1
865,2299413.0,1586406.5,775969.75,224442.0,195662.78
866,2302621.5,1586341.2,751509.9,216990.31,195738.86
867,2302874.0,1586026.8,720915.3,209828.73,195728.3
868,2306776.8,1586002.1,689429.4,201169.48,195849.94
869,2307960.2,1585775.6,640994.94,195700.23,187856.44
870,2306940.2,1586048.8,618439.5,195591.62,176680.84
871,2303951.8,1583697.2,587468.3,195401.69,166824.5
872,2302735.2,1583868.5,555103.8,192644.86,155402.14
873,2299931.2,1587540.2,519210.97,192662.44,131624.52
874,2296328.5,1590735.5,493166.22,192802.88,118845.734
875,2290938.8,1592551.4,464269.12,192803.55,106547.164
876,2289609.8,1594412.8,439169.3,187340.14,97320.87
877,2282897.5,1599219.2,404570.4,189633.06,87004.77
878,2278471.0,1596169.9,380274.7,192144.75,78866.42
879,2279018.5,1597815.5,364015.16,194814.1,72879.336
880,2276592.2,1599493.0,336557.88,195208.78,65026.688
881,2278744.5,1598607.5,311955.72,195565.95,63755.348
882,2283771.2,1597260.2,292396.72,195608.62,65738.25
883,2285927.5,1597350.9,271779.16,195698.84,68529.95
884,2291215.0,1594519.2,242850.11,195912.73,68305.305
885,2298770.0,1592147.2,221840.06,196253.11,70497.875
886,2311309.8,1597753.1,506569.28,194425.52,139706.08
887,2300370.8,1587128.1,517362.25,192643.1,132881.14
888,2293856.8,1592080.8,474866.4,192831.31,109609.71
889,2290699.5,1593752.6,446133.94,190066.78,98786.7
890,2285400.0,1594919.5,419482.56,187279.45,90199.03
891,2277974.5,1598446.8,385372.6,189684.16,82233.984
892,2278918.0,1595951.1,362390.2,194962.6,73430.055
893,2276128.0,1600171.1,344649.47,195322.56,65643.5
894,2277573.5,1597771.4,321619.06,195652.52,64029.5
895,2284282.0,1597252.0,289531.1,195880.14,68239.914
896,2286166.2,1597425.1,266124.03,195871.2,68472.1
897,2291044.2,1594339.2,243344.39,196166.03,68151.44
898,2316487.8,1601230.9,694338.94,195049.27,193437.16
899,2301753.5,1586213.6,751160.44,216330.02,196019.16
900,2301163.8,1586054.9,706504.5,207455.42,196023.72
901,2305365.5,1585814.9,675050.9,196092.66,196067.38
902,2309323.2,1586032.0,622874.25,195842.88,178446.3
903,2303685.2,1583745.1,583102.06,195645.12,164908.94
904,2302563.8,1583896.8,552758.0,192758.12,151917.33
905,2300427.8,1587513.9,509643.6,192873.31,128973.12
906,2293849.2,1592163.0,470908.12,192870.39,106855.1
907,2290561.2,1593506.2,444245.66,190096.19,99676.76
908,2287064.8,1594688.1,421569.6,187283.31,90144.07
909,2276751.5,1596024.6,382338.9,189621.69,81671.09
910,2298205.2,1586328.2,780422.94,224144.31,195654.73
911,2299855.5,1586481.8,755915.3,220400.92,195808.0
912,2302894.2,1586115.6,730075.1,215868.55,195724.25
913,2302670.0,1586154.1,720332.75,208165.28,195889.12
914,2301037.5,1585940.2,702180.56,203273.05,195799.98
915,2308438.0,1586248.5,677509.25,195709.3,190966.83
916,2304998.8,1585745.8,643569.94,195754.4,186161.88
917,2306181.2,1586306.5,625188.6,195570.89,176992.5
918,2304449.0,1583773.0,593577.4,195581.83,169325.8
919,2302561.2,1583800.4,558432.0,192658.55,157156.06
920,2301205.2,1587003.6,539675.5,192607.61,146758.86
921,2314163.0,1595173.6,759514.4,207784.7,194902.14
922,2295308.8,1587379.4,840755.5,236095.5,192670.55
923,2298140.0,1588335.9,816483.9,229065.33,195602.72
924,2298360.5,1586739.2,788800.2,224780.22,195682.39
925,2302820.5,1586408.8,735273.75,215323.38,195856.97
926,2303149.5,1586389.9,718553.8,205589.23,195888.12
927,2306106.0,1586163.1,697707.75,198247.44,195848.67
928,2306081.0,1588618.6,648675.75,195781.27,189022.2
929,2308452.8,1586186.5,614556.3,195636.88,177038.9
930,2304231.5,1583879.4,583630.3,195460.38,165451.45
931,2304078.0,1584299.4,568583.0,195305.55,157813.11
932,2301299.0,1587648.0,526618.75,192678.02,133871.11
933,2309684.2,1591572.8,781984.6,220388.1,195199.77
934,2298499.8,1587146.8,793603.75,224962.2,195710.38
935,2303386.0,1586378.9,747154.0,219624.47,195836.1
936,2303030.8,1586512.8,719463.4,208622.98,195719.64
937,2306117.2,1586235.5,698887.94,197929.2,195874.94
938,2306517.5,1589006.2,665681.9,195770.03,188419.47
939,2308023.8,1586150.9,609685.7,195730.4,175700.69
940,2304820.0,1584123.9,579627.06,195389.75,161282.92
941,2303136.2,1584191.9,559418.06,192632.6,153608.73
942,2300816.0,1587534.0,514619.5,192774.1,129769.03
943,2297398.5,1591396.6,486028.22,192843.48,116321.51
944,2294082.0,1592940.4,460663.94,192755.58,105835.195
945,2313922.8,1590903.2,684675.75,195057.19,189985.94
946,2304173.8,1586110.9,693123.1,200606.77,195832.78
947,2306669.8,1588651.0,658635.8,195886.08,189840.14
948,2310392.0,1586195.1,632258.25,195783.3,183014.97
949,2304238.2,1583857.4,582970.1,195598.0,165994.44
950,2302211.8,1584420.0,563399.2,192650.83,152876.9
951,2301902.0,1587106.9,536489.25,192660.23,141773.05
952,2297006.2,1591014.2,495060.88,192916.62,117071.95
953,2294136.8,1592397.6,468291.9,192779.88,108202.67
954,2288384.8,1593967.8,443331.0,187516.62,97534.41
